TSV Subject,TSV Predicate,TSV Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Robert Blake,hasDescription,Born Enslaved. Free before 13th Amendment. The first African American sailor to earn the Medal of Honor.,46,47,0.650995670995671,0.0,36,43,0.6399385215174689,0.0554361895741183
Robert Blake,hasDescriptiveOccupation,Medal of Honor Recipient,45,50,0.6305555555555555,0.0,29,38,0.5590218826636484,0.0646163331727476
Robert Blake,hasDescriptiveOccupation,Sailor (Navy),45,50,0.6305555555555555,0.0,29,40,0.5503663003663003,0.0
Robert Blake,hasDescriptiveOccupation,Slave,45,50,0.6305555555555555,0.0,24,25,0.5498349834983499,0.0
Robert Blake,hasFirstName,Robert,63,71,0.7983091787439612,0.0,35,100,0.6587301587301587,0.6348087971775132
Robert Blake,hasName,Robert Blake,58,61,0.8039215686274509,0.0,60,100,0.6428571428571429,0.8955324150715727
Robert Blake,hasParticipantRole,Child,84,86,0.9066666666666666,0.0,12,19,0.556060606060606,0.0
Robert Blake,hasParticipantRole,Deceased Person,84,86,0.9066666666666666,0.0,28,41,0.5643605870020965,0.0
Robert Blake,hasSex,Male,80,100,0.8888888888888888,1.0,25,100,0.5994623655913979,0.3799783615910079
Robert Blake,hasSurname,Blake,65,67,0.8253968253968255,0.0,30,100,0.6183150183150183,0.6348087971775132
Robert Blake,instance of,Person,36,41,0.5774410774410774,0.0,17,23,0.594017094017094,0.0
