Truth Predicate,Truth Object,Generated Predicate,Generated Object,Predicate Fuzzy Ratio,Predicate Jaro-Winkler,Object Fuzzy Ratio,Object Jaro-Winkler,Predicate Cosine Similarity,Object Cosine Similarity
instance of,person,on the provided,"text, the following ontology modules can be populated:",38,0.5292929292929293,10,0.5185185185185185,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,hasnamevariant,namevariant,24,0.46645021645021645,35,0.5909090909090909,0.0,0.0
instance of,person,hasnamevariant,elliot,24,0.46645021645021645,33,0.5555555555555555,0.0,0.0
instance of,person,haspreferrednamevariant,preferrednamevariant,18,0.4239789196310935,31,0.5388888888888889,0.0,0.0
instance of,person,haspreferrednamevariant,elliot,18,0.4239789196310935,33,0.5555555555555555,0.0,0.0
instance of,person,fullnameasstring,xsd:string,30,0.4545454545454546,25,0.48888888888888893,0.0,0.0
instance of,person,fullnameasstring,elliot,30,0.4545454545454546,33,0.5555555555555555,0.0,0.0
instance of,person,hasdescription,description,24,0.47056277056277057,47,0.47979797979797983,0.0,0.0
instance of,person,hasdescription,animator and filmmaker who emphasizes story over actual events. his works include uncle,24,0.47056277056277057,13,0.578544061302682,0.0,0.0
instance of,person,hasdescription,cousin,24,0.47056277056277057,33,0.5555555555555555,0.0,0.0
instance of,person,hasdescription,brother,24,0.47056277056277057,31,0.5396825396825397,0.0,0.0
instance of,person,hasdescription,harvie krumpet,24,0.47056277056277057,20,0.3253968253968254,0.0,0.0
instance of,person,hasdescription,and mary and max.,24,0.47056277056277057,17,0.31699346405228757,0.0,0.0
instance of,person,and filmmaker who emphasizes story over actual,"events. his works include uncle, cousin, brother, harvie krumpet, and mary and max."")",18,0.5087285902503295,11,0.5640522875816995,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,referstoplaceoforigin,place,44,0.5137085137085137,36,0.45555555555555555,0.0,0.0
instance of,person,referstoplaceoforigin,melbourne,44,0.5137085137085137,40,0.611111111111111,0.0,0.0
instance of,person,referstoplaceoforigin,australia,44,0.5137085137085137,13,0.35185185185185186,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,hasvalue,occupations,32,0.43813131313131315,35,0.47979797979797983,0.0,0.0
instance of,person,hasvalue,animator,32,0.43813131313131315,14,0.4305555555555555,0.0,0.0
instance of,person,hasvalue,filmmaker,32,0.43813131313131315,27,0.0,0.0,0.0
