Truth Predicate,Truth Object,Generated Predicate,Generated Object,Predicate Fuzzy Ratio,Predicate Jaro-Winkler,Object Fuzzy Ratio,Object Jaro-Winkler,Predicate Cosine Similarity,Object Cosine Similarity
instance of,person,on the,"text, the ontology for the agent a.e. ""fred"" coleman can be populated as follows:",35,0.5909090909090909,9,0.4886831275720165,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,hasnamevariant,namevariant,24,0.46645021645021645,35,0.5909090909090909,0.0,0.0
instance of,person,hasnamevariant,"a.e. ""fred"" coleman",24,0.46645021645021645,32,0.4795321637426901,0.0,0.0
instance of,person,haspreferrednamevariant,preferrednamevariant,18,0.4239789196310935,31,0.5388888888888889,0.0,0.0
instance of,person,haspreferrednamevariant,"a.e. ""fred"" coleman",18,0.4239789196310935,32,0.4795321637426901,0.0,0.0
instance of,person,fullnameasstring,xsd:string,30,0.4545454545454546,25,0.48888888888888893,0.0,0.0
instance of,person,fullnameasstring,"a.e. ""fred"" coleman",30,0.4545454545454546,32,0.4795321637426901,0.0,0.0
instance of,person,hassurnameasstring,xsd: string,28,0.4452861952861953,24,0.5050505050505051,0.0,0.0
instance of,person,hassurnameasstring,coleman,28,0.4452861952861953,31,0.5396825396825397,0.0,0.0
instance of,person,hasfirstnameasstring,xsd: string,32,0.5192640692640692,24,0.5050505050505051,0.0,0.0
instance of,person,hasfirstnameasstring,"a.e. ""fred"" coleman",32,0.5192640692640692,32,0.4795321637426901,0.0,0.0
instance of,person,hasdescription,description,24,0.47056277056277057,47,0.47979797979797983,0.0,0.0
instance of,person,hasdescription,an american former slave credited with discovering gold in julian,24,0.47056277056277057,14,0.5034188034188034,0.0,0.0
instance of,person,hasdescription,california and thus launching a gold rush in that area. he was employed as a cattle herder and lived in the julian area with his kumeyaay wife maria jesusa anej and eleven children.,24,0.47056277056277057,5,0.5666052793124616,0.0,0.0
instance of,person,american former slave credited with discovering gold in,"julian, california and thus launching a gold rush in that area. he was employed as a cattle herder and lived in the julian area with his kumeyaay wife maria jesusa anej and eleven children."")",24,0.5303030303030303,5,0.5660267597440373,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,referstoplaceoforigin,place,44,0.5137085137085137,36,0.45555555555555555,0.0,0.0
instance of,person,referstoplaceoforigin,kentucky,44,0.5137085137085137,29,0.5277777777777778,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,has_race,race,42,0.537878787878788,20,0.4444444444444444,0.0,0.0
instance of,person,has_race,african-american,42,0.537878787878788,27,0.4861111111111111,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,hassex,sex_type,24,0.47979797979797983,29,0.3611111111111111,0.0,0.0
instance of,person,hassex,male,24,0.47979797979797983,20,0.47222222222222215,0.0,0.0
instance of,person,status record,module:,42,0.6773226773226773,15,0.0,0.0,0.0
instance of,person,hasstatusgeneratedevent,event,29,0.4906455862977602,36,0.5777777777777778,0.0,0.0
instance of,person,hasstatusgeneratedevent,gold discovery in julian,29,0.4906455862977602,20,0.5472222222222222,0.0,0.0
instance of,person,hasstatusgeneratedevent,california,29,0.4906455862977602,25,0.48888888888888893,0.0,0.0
instance of,person,discovery in,"julian, california"")",43,0.6262626262626263,15,0.3111111111111111,0.0,0.0
instance of,person,hasvalue,pscategories,32,0.43813131313131315,44,0.5833333333333334,0.0,0.0
instance of,person,hasvalue,former slave,32,0.43813131313131315,33,0.5833333333333334,0.0,0.0
instance of,person,hasvalue,gold discoverer,32,0.43813131313131315,19,0.32222222222222224,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,hasvalue,occupations,32,0.43813131313131315,35,0.47979797979797983,0.0,0.0
instance of,person,hasvalue,cattle herder,32,0.43813131313131315,21,0.41452991452991456,0.0,0.0
instance of,person,hasvalue,gold discoverer,32,0.43813131313131315,19,0.32222222222222224,0.0,0.0
instance of,person,relationship record,module:,33,0.5494417862838915,15,0.0,0.0,0.0
instance of,person,isrelationshipto,agent,37,0.5960497835497836,36,0.5777777777777778,0.0,0.0
instance of,person,isrelationshipto,maria jesusa anej,37,0.5960497835497836,26,0.4477124183006536,0.0,0.0
