Truth Predicate,Truth Object,Generated Predicate,Generated Object,Predicate Fuzzy Ratio,Predicate Jaro-Winkler,Object Fuzzy Ratio,Object Jaro-Winkler,Predicate Cosine Similarity,Object Cosine Similarity
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,hasnamevariant,namevariant,24,0.46645021645021645,35,0.5909090909090909,0.0,0.0
instance of,person,hasnamevariant,lennox claudius lewis,24,0.46645021645021645,15,0.43650793650793646,0.0,0.0
instance of,person,claudius,"lewis, ""lennox claudius lewis"")",21,0.4053030303030303,16,0.5152329749103942,0.0,0.0
instance of,person,haspreferrednamevariant,preferrednamevariant,18,0.4239789196310935,31,0.5388888888888889,0.0,0.0
instance of,person,haspreferrednamevariant,lennox lewis,18,0.4239789196310935,22,0.47222222222222215,0.0,0.0
instance of,person,claudius,"lewis, ""lennox lewis"")",21,0.4053030303030303,21,0.5328282828282828,0.0,0.0
instance of,person,fullnameasstring,xsd:string,30,0.4545454545454546,25,0.48888888888888893,0.0,0.0
instance of,person,fullnameasstring,lennox claudius lewis,30,0.4545454545454546,15,0.43650793650793646,0.0,0.0
instance of,person,claudius,"lewis, ""lennox claudius lewis"")",21,0.4053030303030303,16,0.5152329749103942,0.0,0.0
instance of,person,hassurnameasstring,xsd: string,28,0.4452861952861953,24,0.5050505050505051,0.0,0.0
instance of,person,hassurnameasstring,lewis,28,0.4452861952861953,36,0.5777777777777778,0.0,0.0
instance of,person,claudius,"lewis, ""lewis"")",21,0.4053030303030303,19,0.48888888888888893,0.0,0.0
instance of,person,hasfirstnameasstring,xsd: string,32,0.5192640692640692,24,0.5050505050505051,0.0,0.0
instance of,person,hasfirstnameasstring,lennox,32,0.5192640692640692,33,0.5555555555555555,0.0,0.0
instance of,person,claudius,"lewis, ""lennox"")",21,0.4053030303030303,27,0.5625,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,referstoplaceoforigin,place,44,0.5137085137085137,36,0.45555555555555555,0.0,0.0
