Truth Predicate,Truth Object,Generated Predicate,Generated Object,Predicate Fuzzy Ratio,Predicate Jaro-Winkler,Object Fuzzy Ratio,Object Jaro-Winkler,Predicate Cosine Similarity,Object Cosine Similarity
hasname,william lewis,on the text,"provided, the following ontology can be populated:",22,0.45598845598845594,25,0.46679487179487184,0.0,0.0
hasname,william lewis,record,module:,15,0.0,30,0.47985347985347987,0.0,0.0
hasname,william lewis,has_name,name,93,0.9708333333333333,35,0.5512820512820512,0.0,0.0
hasname,william lewis,has_name,william lewis reece,93,0.9708333333333333,81,0.9368421052631579,0.0,0.7092972666062739
hasname,william lewis,lewis,"reece, 'william lewis reece')",17,0.44761904761904764,62,0.6878868258178604,0.0,0.4494364165239822
hasname,william lewis,has_surname,surname,78,0.9151515151515152,30,0.553113553113553,0.0,0.0
hasname,william lewis,has_surname,reece,78,0.9151515151515152,11,0.4256410256410256,0.0,0.0
hasname,william lewis,lewis,"reece, 'reece')",17,0.44761904761904764,14,0.2623931623931624,0.0,0.0
hasname,william lewis,has_first_name,first_name,67,0.5476190476190476,35,0.5692307692307693,0.0,0.0
hasname,william lewis,has_first_name,william,67,0.5476190476190476,70,0.9076923076923077,0.0,0.5797386715376658
hasname,william lewis,lewis,"reece, 'william')",17,0.44761904761904764,47,0.5072182719241543,0.0,0.33609692727625756
hasname,william lewis,record,module:,15,0.0,30,0.47985347985347987,0.0,0.0
hasname,william lewis,has_sex,sex_type,57,0.8,10,0.4006410256410256,0.0,0.0
hasname,william lewis,has_sex,male,57,0.8,35,0.3846153846153846,0.0,0.0
hasname,william lewis,lewis,"reece, 'male')",17,0.44761904761904764,22,0.4472527472527473,0.0,0.0
hasname,william lewis,record,module:,15,0.0,30,0.47985347985347987,0.0,0.0
hasname,william lewis,has_occupation,occupation,38,0.6190476190476191,17,0.28461538461538466,0.0,0.0
hasname,william lewis,has_occupation,truck driver,38,0.6190476190476191,16,0.38247863247863245,0.0,0.0
hasname,william lewis,has_occupation,serial killer,38,0.6190476190476191,38,0.5970695970695971,0.0,0.0
hasname,william lewis,lewis,"reece, 'truck driver'), has_occupation(william lewis reece, 'serial killer')",17,0.44761904761904764,29,0.49246513720197926,0.0,0.31799766166594773
hasname,william lewis,record,module:,15,0.0,30,0.47985347985347987,0.0,0.0
hasname,william lewis,has_age,age,71,0.8666666666666668,25,0.47008547008547,0.0,0.0
hasname,william lewis,enough information provided in the,text,20,0.4871148459383754,12,0.0,0.0,0.0
hasname,william lewis,has_birthdate,date_of_birth,50,0.553113553113553,23,0.2692307692307692,0.0,0.0
hasname,william lewis,has_birthdate,july 1,50,0.553113553113553,21,0.49572649572649574,0.0,0.0
hasname,william lewis,has_birthdate,1959,50,0.553113553113553,0,0.0,0.0,0.0
hasname,william lewis,lewis,"reece, 'july 1, 1959')",17,0.44761904761904764,11,0.3445998445998446,0.0,0.0
hasname,william lewis,has_deathdate,date_of_death,50,0.632967032967033,15,0.4358974358974359,0.0,0.0
hasname,william lewis,enough information provided in the,text,20,0.4871148459383754,12,0.0,0.0,0.0
hasname,william lewis,status record,module:,30,0.442002442002442,30,0.47985347985347987,0.0,0.0
hasname,william lewis,has_person_status,convicted,42,0.6028011204481792,18,0.4586894586894587,0.0,0.0
hasname,william lewis,has_person_status,imprisoned,42,0.6028011204481792,35,0.48589743589743595,0.0,0.0
hasname,william lewis,lewis,"reece, 'convicted'), has_person_status(william lewis reece, 'imprisoned')",17,0.44761904761904764,30,0.4499912188268353,0.0,0.35547677795468396
hasname,william lewis,relationship record,module:,23,0.5106516290726817,30,0.47985347985347987,0.0,0.0
hasname,william lewis,has_interagent_relationship_type,relationship_type,31,0.6259920634920636,27,0.4937154348919055,0.0,0.0
hasname,william lewis,has_interagent_relationship_type,husband,31,0.6259920634920636,10,0.40659340659340665,0.0,0.0
hasname,william lewis,lewis,"reece, 'husband')",17,0.44761904761904764,13,0.4309954751131222,0.0,0.0
hasname,william lewis,is_relationship_to,agent,16,0.43121693121693117,22,0.4256410256410256,0.0,0.0
hasname,william lewis,is_relationship_to,judy flaming,16,0.43121693121693117,32,0.5337606837606838,0.0,0.0
hasname,william lewis,is_relationship_to,second wife,16,0.43121693121693117,25,0.39044289044289043,0.0,0.0
hasname,william lewis,lewis,"reece, 'judy flaming'), is_relationship_to(william lewis reece, 'second wife')",17,0.44761904761904764,29,0.5534188034188036,0.0,0.31799766166594773
hasname,william lewis,role record,module:,11,0.41125541125541126,30,0.47985347985347987,0.0,0.0
hasname,william lewis,has_participant_role,participant_role_type,37,0.5904761904761905,29,0.4742368742368743,0.0,0.0
hasname,william lewis,has_participant_role,perpetrator,37,0.5904761904761905,8,0.27855477855477856,0.0,0.0
hasname,william lewis,lewis,"reece, 'perpetrator')",17,0.44761904761904764,12,0.2496947496947497,0.0,0.0
hasname,william lewis,is no,information listed in the text file.,33,0.5619047619047619,24,0.49928774928774927,0.0,0.0
