Truth Predicate,Truth Object,Generated Predicate,Generated Object,Predicate Fuzzy Ratio,Predicate Jaro-Winkler,Object Fuzzy Ratio,Object Jaro-Winkler,Predicate Cosine Similarity,Object Cosine Similarity
hasname,jean françois papillon,record,module:,15,0.0,14,0.2922077922077922,0.0,0.0
hasname,jean françois papillon,hasnamevariant,namevariant,67,0.9,36,0.5719696969696969,0.0,0.0
hasname,jean françois papillon,hasnamevariant,jean-françois papillon,67,0.9,95,0.9437229437229436,0.0,1.0000000000000002
hasname,jean françois papillon,haspreferrednamevariant,preferrednamevariant,47,0.6728778467908904,33,0.47154882154882155,0.0,0.0
hasname,jean françois papillon,haspreferrednamevariant,jean-françois papillon,47,0.6728778467908904,95,0.9437229437229436,0.0,1.0000000000000002
hasname,jean françois papillon,fullnameasstring,xsd:string,35,0.5773809523809524,19,0.4439393939393939,0.0,0.0
hasname,jean françois papillon,fullnameasstring,jean-françois papillon,35,0.5773809523809524,95,0.9437229437229436,0.0,1.0000000000000002
hasname,jean françois papillon,hassurnameasstring,xsd: string,56,0.8574074074074074,24,0.49393939393939396,0.0,0.0
hasname,jean françois papillon,hassurnameasstring,papillon,56,0.8574074074074074,53,0.4772727272727273,0.0,0.4494364165239821
hasname,jean françois papillon,hasfirstnameasstring,xsd: string,52,0.8483333333333334,24,0.49393939393939396,0.0,0.0
hasname,jean françois papillon,hasfirstnameasstring,jean-françois,52,0.8483333333333334,69,0.8937062937062936,0.0,0.7092972666062739
hasname,jean françois papillon,hasdescription,description,38,0.6190476190476191,42,0.5719696969696969,0.0,0.0
hasname,jean françois papillon,hasdescription,one of the principal leaders in the haitian revolution against slavery and french rule. he led the initial uprising of enslaved workers and later allied with spain against the french.,38,0.6190476190476191,16,0.5394601755257492,0.0,0.0
hasname,jean françois papillon,of the principal leaders in the haitian revolution against slavery and french,"rule. he led the initial uprising of enslaved workers and later allied with spain against the french."")",14,0.5339105339105339,22,0.5423499171582974,0.0,0.0
hasname,jean françois papillon,record,module:,15,0.0,14,0.2922077922077922,0.0,0.0
hasname,jean françois papillon,referstoplaceoforigin,place,21,0.41269841269841273,15,0.3303030303030303,0.0,0.0
hasname,jean françois papillon,referstoplaceoforigin,africa,21,0.41269841269841273,36,0.6202020202020202,0.0,0.0
hasname,jean françois papillon,record,module:,15,0.0,14,0.2922077922077922,0.0,0.0
hasname,jean françois papillon,has_race,race,67,0.8458333333333333,15,0.5176767676767676,0.0,0.0
hasname,jean françois papillon,has_race,black,67,0.8458333333333333,7,0.4151515151515152,0.0,0.0
hasname,jean françois papillon,record,module:,15,0.0,14,0.2922077922077922,0.0,0.0
hasname,jean françois papillon,hasdeathdate,date_of_death,53,0.6436507936507937,17,0.4039627039627039,0.0,0.0
hasname,jean françois papillon,hasdeathdate,early 1800s,53,0.6436507936507937,24,0.49393939393939396,0.0,0.0
hasname,jean françois papillon,record,module:,15,0.0,14,0.2922077922077922,0.0,0.0
hasname,jean françois papillon,hassex,sex_type,62,0.8222222222222222,13,0.44696969696969696,0.0,0.0
hasname,jean françois papillon,hassex,male,62,0.8222222222222222,15,0.3636363636363636,0.0,0.0
hasname,jean françois papillon,status record,module:,30,0.442002442002442,14,0.2922077922077922,0.0,0.0
hasname,jean françois papillon,hasstatusgeneratedevent,event,40,0.650448585231194,15,0.496969696969697,0.0,0.0
