Truth Predicate,Truth Object,Generated Predicate,Generated Object,Predicate Fuzzy Ratio,Predicate Jaro-Winkler,Object Fuzzy Ratio,Object Jaro-Winkler,Predicate Cosine Similarity,Object Cosine Similarity
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,hasnamevariant,namevariant,24,0.46645021645021645,35,0.5909090909090909,0.0,0.0
instance of,person,hasnamevariant,thomas jefferson,24,0.46645021645021645,45,0.45138888888888884,0.0,0.0
instance of,person,haspreferrednamevariant,preferrednamevariant,18,0.4239789196310935,31,0.5388888888888889,0.0,0.0
instance of,person,haspreferrednamevariant,thomas jefferson,18,0.4239789196310935,45,0.45138888888888884,0.0,0.0
instance of,person,fullnameasstring,xsd:string,30,0.4545454545454546,25,0.48888888888888893,0.0,0.0
instance of,person,fullnameasstring,thomas jefferson,30,0.4545454545454546,45,0.45138888888888884,0.0,0.0
instance of,person,hassurnameasstring,xsd: string,28,0.4452861952861953,24,0.5050505050505051,0.0,0.0
instance of,person,hassurnameasstring,jefferson,28,0.4452861952861953,67,0.7962962962962963,0.0,0.0
instance of,person,hasfirstnameasstring,xsd: string,32,0.5192640692640692,24,0.5050505050505051,0.0,0.0
instance of,person,hasfirstnameasstring,thomas,32,0.5192640692640692,17,0.38888888888888884,0.0,0.0
instance of,person,hasdescription,description,24,0.47056277056277057,47,0.47979797979797983,0.0,0.0
instance of,person,hasdescription,thomas jefferson was a planter,24,0.47056277056277057,28,0.5333333333333333,0.0,0.0
instance of,person,hasdescription,slave owner,24,0.47056277056277057,35,0.5934343434343434,0.0,0.0
instance of,person,hasdescription,and the third president of the united states.,24,0.47056277056277057,20,0.6,0.0,0.0
instance of,person,jefferson was a,"planter, slave owner, and the third president of the united states."")",23,0.46262626262626255,16,0.5845410628019323,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,referstoplaceoforigin,place,44,0.5137085137085137,36,0.45555555555555555,0.0,0.0
