TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Sojourner Truth,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
Sojourner Truth,instance of,Person,1. hasNameVariant,"hasNameVariant(Sojourner Truth, ""Sojourner Truth"")",21,22,0.4496434937611408,0.0,14,28,0.5111111111111111,0.0
Sojourner Truth,instance of,Person,2. hasPreferredNameVariant,"hasPreferredNameVariant(Sojourner Truth, ""Sojourner Truth"")",16,17,0.4822843822843823,0.0,15,27,0.5894538606403014,0.0
Sojourner Truth,instance of,Person,3. fullNameAsString,"string): fullNameAsString(Sojourner Truth, ""Sojourner Truth"")",20,28,0.35805422647527907,0.0,12,22,0.5051001821493625,0.0
Sojourner Truth,instance of,Person,4. hasSurnameAsString,"string): hasSurnameAsString(Sojourner Truth, ""Truth"")",25,26,0.43088023088023086,0.0,14,21,0.5092243186582809,0.0
Sojourner Truth,instance of,Person,5. hasFirstnameAsString,"string): hasFirstnameAsString(Sojourner Truth, ""Sojourner"")",29,30,0.5040466779597215,0.0,12,20,0.5060263653483993,0.0
Sojourner Truth,instance of,Person,Origin Record Module,,32,26,0.5595959595959595,0.0,0,0,0.0,0.0
Sojourner Truth,instance of,Person,1. refersToPlaceOfOrigin,"refersToPlaceOfOrigin(Sojourner Truth, ""Swartekill, New York"")",29,41,0.4998196248196248,0.0,15,19,0.5878136200716845,0.0
Sojourner Truth,instance of,Person,Race Record Module,,34,34,0.5774410774410774,0.0,0,0,0.0,0.0
Sojourner Truth,instance of,Person,1. has_Race,"has_Race(Sojourner Truth, ""African-American"")",36,38,0.49242424242424243,0.0,12,21,0.5148148148148147,0.0
Sojourner Truth,instance of,Person,Age Record Module,,21,29,0.4496434937611408,0.0,0,0,0.0,0.0
Sojourner Truth,instance of,Person,1. hasBirthDate,"hasBirthDate(Sojourner Truth, ""1797"")",31,32,0.3767676767676768,0.0,14,21,0.5894894894894895,0.0
Sojourner Truth,instance of,Person,2. hasDeathDate,"hasDeathDate(Sojourner Truth, ""November 26, 1883"")",31,32,0.46262626262626255,0.0,11,20,0.5111111111111111,0.0
Sojourner Truth,instance of,Person,Sex Record Module,,21,21,0.4496434937611408,0.0,0,0,0.0,0.0
Sojourner Truth,instance of,Person,1. hasSex,"hasSex(Sojourner Truth, ""Female"")",20,21,0.42424242424242414,0.0,15,23,0.5282828282828284,0.0
Sojourner Truth,instance of,Person,Person Status Record Module,,32,21,0.5495230078563412,0.0,0,0,0.0,0.0
Sojourner Truth,instance of,Person,1. hasStatusGeneratedEvent,"hasStatusGeneratedEvent(Sojourner Truth, ""escape to freedom, court victory"")",27,28,0.4809634809634809,0.0,10,16,0.49970760233918127,0.0
Sojourner Truth,instance of,Person,2. hasValue,"hasValue(Sojourner Truth, ""Enslaved, Free, Activist"")",27,29,0.404040404040404,0.0,10,19,0.5092243186582809,0.0
Sojourner Truth,instance of,Person,Occupation Record Module,,29,23,0.5618686868686869,0.0,0,0,0.0,0.0
Sojourner Truth,instance of,Person,1. hasValue,"hasValue(Sojourner Truth, ""Abolitionist, Activist for civil rights, Women's rights, Alcohol temperance, Speaker"")",27,29,0.404040404040404,0.0,8,10,0.49252704031465094,0.0
Sojourner Truth,instance of,Person,InterAgent Relationship Record Module,,29,33,0.5389935389935391,0.0,0,0,0.0,0.0
Sojourner Truth,instance of,Person,1. isRelationshipTo,"isRelationshipTo(Sojourner Truth, ""Marius Robinson, Harriet Beecher Stowe, President Abraham Lincoln, President Ulysses S. Grant"")",33,34,0.5494417862838915,0.0,7,10,0.49059829059829063,0.0
Sojourner Truth,instance of,Person,Participant Role Record Module,,29,29,0.49797979797979797,0.0,0,0,0.0,0.0
Sojourner Truth,instance of,Person,1. hasParticipantRoleType,"hasParticipantRoleType(Sojourner Truth, ""Speaker, Recruiter for the Union Army, Key figure in abolitionist and women's rights movements"")",28,29,0.5574242424242425,0.0,8,9,0.570154095701541,0.0
Sojourner Truth,instance of,Person,2. roleProvidedBy,"roleProvidedBy(Sojourner Truth, ""Civil War, Abolitionist and Women's rights movements"")",14,15,0.3719548425430778,0.0,13,11,0.49693486590038316,0.0
Sojourner Truth,hasSex,Female,Name Record Module,,17,17,0.48148148148148145,0.0,0,0,0.0,0.0
Sojourner Truth,hasSex,Female,1. hasNameVariant,"hasNameVariant(Sojourner Truth, ""Sojourner Truth"")",35,36,0.6339869281045751,0.0,11,17,0.4988888888888889,0.0
Sojourner Truth,hasSex,Female,2. hasPreferredNameVariant,"hasPreferredNameVariant(Sojourner Truth, ""Sojourner Truth"")",25,26,0.6068376068376068,0.0,12,22,0.4114877589453861,0.0
