TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Oscar Marian,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
Oscar Marian,instance of,Person,1. has_Name,"has_Name(Oscar Marion, ""Oscar Marion"")",27,29,0.404040404040404,0.0,23,30,0.5883040935672516,0.0
Oscar Marian,instance of,Person,2. has_Surname,"has_Surname(Oscar Marion, ""Marion"")",24,25,0.47056277056277057,0.0,20,27,0.5103174603174603,0.0
Oscar Marian,instance of,Person,3. has_First_Name,"has_First_Name(Oscar Marion, ""Oscar"").",36,37,0.3719548425430778,0.0,18,24,0.4152046783625731,0.0
Oscar Marian,instance of,Person,Interagent Relationship Record Module,,29,33,0.5389935389935391,0.0,0,0,0.0,0.0
Oscar Marian,instance of,Person,1. has_Interagent_Relationship_Type_To,"has_Interagent_Relationship_Type_To(Oscar Marion, ""Enslaved by"")",24,29,0.520933014354067,0.0,14,15,0.5038194444444445,0.0
Oscar Marian,instance of,Person,2. is_Relationship_To,"is_Relationship_To(Oscar Marion, ""Francis Marion"").",31,32,0.536075036075036,0.0,18,18,0.5104575163398692,0.0
Oscar Marian,instance of,Person,Participant Role Record Module,,29,29,0.49797979797979797,0.0,0,0,0.0,0.0
Oscar Marian,instance of,Person,1. has_Participant_Role,"has_Participant_Role(Oscar Marion, ""Participant in the American Revolutionary War"").",29,30,0.4239789196310935,0.0,11,14,0.5793650793650794,0.0
Oscar Marian,instance of,Person,Sex Record Module,,21,21,0.4496434937611408,0.0,0,0,0.0,0.0
Oscar Marian,instance of,Person,1. has_Sex,"has_Sex(Oscar Marion, ""Male"").",19,20,0.41313131313131307,0.0,22,26,0.6,0.0
Oscar Marian,instance of,Person,Occupation Record Module,,29,23,0.5618686868686869,0.0,0,0,0.0,0.0
Oscar Marian,instance of,Person,1. has_Occupation,"has_Occupation(Oscar Marion, ""Militiaman, Slave"").",21,22,0.5162210338680927,0.0,11,16,0.4155555555555555,0.0
Oscar Marian,instance of,Person,Race Record Module,,34,34,0.5774410774410774,0.0,0,0,0.0,0.0
Oscar Marian,instance of,Person,1. has_Race_or_Color,"has_Race_or_Color(Oscar Marion, ""African American"").",32,33,0.5040404040404041,0.0,17,19,0.5098290598290598,0.0
Oscar Marian,instance of,Person,Person Status Record Module,,32,21,0.5495230078563412,0.0,0,0,0.0,0.0
Oscar Marian,instance of,Person,1. has_Person_Status,"has_Person_Status(Oscar Marion, ""Enslaved Person"")",19,27,0.5040404040404041,0.0,21,100,0.5955555555555555,0.33517574332792605
Oscar Marian,instance of,Person,2. has_Status_Generating_Event,"has_Status_Generating_Event(Enslaved Person, ""Service in the war and return to Francis Marion's plantation"").",24,25,0.4707070707070707,0.0,10,100,0.5739041794087666,0.2011946755849157
Oscar Marian,instance of,Person,3. recorded_At,"recorded_At(Enslaved Person, ""Recognition as an 'African American Patriot' in a ceremony at the U.S. Capitol in December 2006"").",16,17,0.46645021645021645,0.0,9,100,0.5711805555555555,0.16539439585841767
Oscar Marian,hasSex,Male,Name Record Module,,17,17,0.48148148148148145,0.0,0,0,0.0,0.0
Oscar Marian,hasSex,Male,1. has_Name,"has_Name(Oscar Marion, ""Oscar Marion"")",47,50,0.5909090909090909,0.0,10,16,0.4985380116959064,0.0
Oscar Marian,hasSex,Male,2. has_Surname,"has_Surname(Oscar Marion, ""Marion"")",50,53,0.6507936507936508,0.0,10,14,0.5190476190476191,0.0
Oscar Marian,hasSex,Male,3. has_First_Name,"has_First_Name(Oscar Marion, ""Oscar"").",35,45,0.5588235294117647,0.0,10,13,0.5175438596491228,0.0
Oscar Marian,hasSex,Male,Interagent Relationship Record Module,,14,9,0.41591591591591587,0.0,0,0,0.0,0.0
Oscar Marian,hasSex,Male,1. has_Interagent_Relationship_Type_To,"has_Interagent_Relationship_Type_To(Oscar Marion, ""Enslaved by"")",18,23,0.5906432748538012,0.0,12,9,0.48784722222222215,0.0
Oscar Marian,hasSex,Male,2. is_Relationship_To,"is_Relationship_To(Oscar Marion, ""Francis Marion"").",15,15,0.43650793650793646,0.0,7,9,0.49183006535947715,0.0
Oscar Marian,hasSex,Male,Participant Role Record Module,,11,11,0.4666666666666666,0.0,0,0,0.0,0.0
Oscar Marian,hasSex,Male,1. has_Participant_Role,"has_Participant_Role(Oscar Marion, ""Participant in the American Revolutionary War"").",28,29,0.5434782608695653,0.0,7,10,0.5158730158730159,0.0
Oscar Marian,hasSex,Male,Sex Record Module,,26,26,0.5588235294117647,0.0,0,0,0.0,0.0
Oscar Marian,hasSex,Male,1. has_Sex,"has_Sex(Oscar Marion, ""Male"").",75,80,0.8666666666666667,0.0,24,100,0.5055555555555555,0.3799783615910079
Oscar Marian,hasSex,Male,Occupation Record Module,,13,13,0.47222222222222215,0.0,0,0,0.0,0.0
Oscar Marian,hasSex,Male,1. has_Occupation,"has_Occupation(Oscar Marion, ""Militiaman, Slave"").",26,27,0.5588235294117647,0.0,15,17,0.3466666666666667,0.0
Oscar Marian,hasSex,Male,Race Record Module,,17,17,0.48148148148148145,0.0,0,0,0.0,0.0
Oscar Marian,hasSex,Male,1. has_Race_or_Color,"has_Race_or_Color(Oscar Marion, ""African American"").",31,32,0.6222222222222222,0.0,11,12,0.6089743589743589,0.0
Oscar Marian,hasSex,Male,Person Status Record Module,,18,12,0.5216049382716049,0.0,0,0,0.0,0.0
Oscar Marian,hasSex,Male,1. has_Person_Status,"has_Person_Status(Oscar Marion, ""Enslaved Person"")",31,32,0.6222222222222222,0.0,15,12,0.49222222222222217,0.0
Oscar Marian,hasSex,Male,2. has_Status_Generating_Event,"has_Status_Generating_Event(Enslaved Person, ""Service in the war and return to Francis Marion's plantation"").",28,29,0.6666666666666666,0.0,5,7,0.4813965341488277,0.0
Oscar Marian,hasSex,Male,3. recorded_At,"recorded_At(Enslaved Person, ""Recognition as an 'African American Patriot' in a ceremony at the U.S. Capitol in December 2006"").",10,11,0.41269841269841273,0.0,5,7,0.48003472222222215,0.0
Oscar Marian,hasParticipantRole,Child,Name Record Module,,28,22,0.5,0.0,0,0,0.0,0.0
Oscar Marian,hasParticipantRole,Child,1. has_Name,"has_Name(Oscar Marion, ""Oscar Marion"")",34,36,0.5774410774410774,0.0,9,15,0.4842105263157895,0.0
Oscar Marian,hasParticipantRole,Child,2. has_Surname,"has_Surname(Oscar Marion, ""Marion"")",38,39,0.582010582010582,0.0,10,14,0.40952380952380957,0.0
Oscar Marian,hasParticipantRole,Child,3. has_First_Name,"has_First_Name(Oscar Marion, ""Oscar"").",40,41,0.596677559912854,0.0,9,12,0.4842105263157895,0.0
Oscar Marian,hasParticipantRole,Child,Interagent Relationship Record Module,,36,25,0.5758615758615758,0.0,0,0,0.0,0.0
Oscar Marian,hasParticipantRole,Child,1. has_Interagent_Relationship_Type_To,"has_Interagent_Relationship_Type_To(Oscar Marion, ""Enslaved by"")",36,40,0.5963519910888332,0.0,12,9,0.4378472222222222,0.0
Oscar Marian,hasParticipantRole,Child,2. is_Relationship_To,"is_Relationship_To(Oscar Marion, ""Francis Marion"").",36,42,0.5439153439153439,0.0,7,14,0.4418300653594771,0.0
Oscar Marian,hasParticipantRole,Child,Participant Role Record Module,,62,62,0.688888888888889,0.0,0,0,0.0,0.0
Oscar Marian,hasParticipantRole,Child,1. has_Participant_Role,"has_Participant_Role(Oscar Marion, ""Participant in the American Revolutionary War"").",88,90,0.927536231884058,0.0,7,10,0.5452380952380952,0.0
Oscar Marian,hasParticipantRole,Child,Sex Record Module,,23,23,0.4572984749455338,0.0,0,0,0.0,0.0
Oscar Marian,hasParticipantRole,Child,1. has_Sex,"has_Sex(Oscar Marion, ""Male"").",29,30,0.48888888888888893,0.0,17,13,0.41111111111111115,0.0
Oscar Marian,hasParticipantRole,Child,Occupation Record Module,,38,33,0.5686026936026937,0.0,0,0,0.0,0.0
Oscar Marian,hasParticipantRole,Child,1. has_Occupation,"has_Occupation(Oscar Marion, ""Militiaman, Slave"").",46,47,0.6145969498910675,0.0,11,12,0.48,0.0
Oscar Marian,hasParticipantRole,Child,Race Record Module,,33,22,0.5,0.0,0,0,0.0,0.0
Oscar Marian,hasParticipantRole,Child,1. has_Race_or_Color,"has_Race_or_Color(Oscar Marion, ""African American"").",37,43,0.6185185185185186,0.0,7,12,0.45897435897435895,0.0
Oscar Marian,hasParticipantRole,Child,Person Status Record Module,,40,22,0.5648148148148149,0.0,0,0,0.0,0.0
Oscar Marian,hasParticipantRole,Child,1. has_Person_Status,"has_Person_Status(Oscar Marion, ""Enslaved Person"")",42,43,0.6597643097643098,0.0,15,8,0.4066666666666667,0.0
Oscar Marian,hasParticipantRole,Child,2. has_Status_Generating_Event,"has_Status_Generating_Event(Enslaved Person, ""Service in the war and return to Francis Marion's plantation"").",38,38,0.5683501683501684,0.0,7,7,0.6122324159021407,0.0
Oscar Marian,hasParticipantRole,Child,3. recorded_At,"recorded_At(Enslaved Person, ""Recognition as an 'African American Patriot' in a ceremony at the U.S. Capitol in December 2006"").",25,26,0.4193121693121693,0.0,5,7,0.4300347222222222,0.0
Oscar Marian,hasParticipantRole,Deceased Person,Name Record Module,,28,22,0.5,0.0,0,0,0.0,0.0
Oscar Marian,hasParticipantRole,Deceased Person,1. has_Name,"has_Name(Oscar Marion, ""Oscar Marion"")",34,36,0.5774410774410774,0.0,30,39,0.5382066276803119,0.0
Oscar Marian,hasParticipantRole,Deceased Person,2. has_Surname,"has_Surname(Oscar Marion, ""Marion"")",38,39,0.582010582010582,0.0,28,36,0.4708994708994709,0.0
Oscar Marian,hasParticipantRole,Deceased Person,3. has_First_Name,"has_First_Name(Oscar Marion, ""Oscar"").",40,41,0.596677559912854,0.0,26,33,0.5011695906432748,0.0
Oscar Marian,hasParticipantRole,Deceased Person,Interagent Relationship Record Module,,36,25,0.5758615758615758,0.0,0,0,0.0,0.0
Oscar Marian,hasParticipantRole,Deceased Person,1. has_Interagent_Relationship_Type_To,"has_Interagent_Relationship_Type_To(Oscar Marion, ""Enslaved by"")",36,40,0.5963519910888332,0.0,23,27,0.47430555555555554,0.0
Oscar Marian,hasParticipantRole,Deceased Person,2. is_Relationship_To,"is_Relationship_To(Oscar Marion, ""Francis Marion"").",36,42,0.5439153439153439,0.0,24,30,0.44400871459694996,0.0
Oscar Marian,hasParticipantRole,Deceased Person,Participant Role Record Module,,62,62,0.688888888888889,0.0,0,0,0.0,0.0
Oscar Marian,hasParticipantRole,Deceased Person,1. has_Participant_Role,"has_Participant_Role(Oscar Marion, ""Participant in the American Revolutionary War"").",88,90,0.927536231884058,0.0,18,21,0.42857142857142855,0.0
Oscar Marian,hasParticipantRole,Deceased Person,Sex Record Module,,23,23,0.4572984749455338,0.0,0,0,0.0,0.0
Oscar Marian,hasParticipantRole,Deceased Person,1. has_Sex,"has_Sex(Oscar Marion, ""Male"").",29,30,0.48888888888888893,0.0,31,40,0.5592592592592592,0.0
Oscar Marian,hasParticipantRole,Deceased Person,Occupation Record Module,,38,33,0.5686026936026937,0.0,0,0,0.0,0.0
