TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Jim Williams,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
Jim Williams,instance of,Person,1. hasNameVariant,"hasNameVariant(Molly Williams, ""Molly Williams"")",21,22,0.4496434937611408,0.0,15,17,0.5125000000000001,0.0
Jim Williams,instance of,Person,2. hasPreferredNameVariant,"hasPreferredNameVariant(Molly Williams, ""Molly Williams"")",16,17,0.4822843822843823,0.0,16,18,0.5906432748538011,0.0
Jim Williams,instance of,Person,3. fullNameAsString,"string): fullNameAsString(Molly Williams, ""Molly Williams"")",20,28,0.35805422647527907,0.0,12,18,0.5060263653483993,0.0
Jim Williams,instance of,Person,4. hasSurnameAsString,"string): hasSurnameAsString(Molly Williams, ""Williams"")",25,26,0.43088023088023086,0.0,10,17,0.5080808080808081,0.0
Jim Williams,instance of,Person,5. hasFirstnameAsString,"string): hasFirstnameAsString(Molly Williams, ""Molly"")",29,30,0.5040466779597215,0.0,13,17,0.49691358024691357,0.0
Jim Williams,instance of,Person,Origin Record Module,,32,26,0.5595959595959595,0.0,0,0,0.0,0.0
Jim Williams,instance of,Person,1. refersToPlaceOfOrigin,"refersToPlaceOfOrigin(Molly Williams, ""New York City"")",29,41,0.4998196248196248,0.0,17,18,0.5925925925925926,0.0
Jim Williams,instance of,Person,Race Record Module,,34,34,0.5774410774410774,0.0,0,0,0.0,0.0
Jim Williams,instance of,Person,1. has_Race,"has_Race(Molly Williams, ""African-American"")",36,38,0.49242424242424243,0.0,12,17,0.4116161616161616,0.0
Jim Williams,instance of,Person,Age Record Module,,21,29,0.4496434937611408,0.0,0,0,0.0,0.0
Jim Williams,instance of,Person,1. hasAgeValue,"double): hasAgeValue(Molly Williams, 1818)",24,25,0.46645021645021645,0.0,12,14,0.41269841269841273,0.0
Jim Williams,instance of,Person,Sex Record Module,,21,21,0.4496434937611408,0.0,0,0,0.0,0.0
Jim Williams,instance of,Person,1. hasSex,"hasSex(Molly Williams, ""Female"")",20,21,0.42424242424242414,0.0,11,18,0.42013888888888884,0.0
Jim Williams,instance of,Person,Person Status Record Module,,32,21,0.5495230078563412,0.0,0,0,0.0,0.0
Jim Williams,instance of,Person,1. hasStatusGeneratedEvent,"hasStatusGeneratedEvent(Molly Williams, ""service during the 1818 blizzard"")",27,28,0.4809634809634809,0.0,10,8,0.5,0.0
Jim Williams,instance of,Person,2. hasValue,"hasValue(Molly Williams, ""Slave, Firefighter"")",27,29,0.404040404040404,0.0,8,17,0.4106280193236715,0.0
Jim Williams,instance of,Person,Occupation Record Module,,29,23,0.5618686868686869,0.0,0,0,0.0,0.0
Jim Williams,instance of,Person,1. hasValue,"hasValue(Molly Williams, ""Firefighter"")",27,29,0.404040404040404,0.0,9,20,0.41452991452991456,0.0
Jim Williams,instance of,Person,InterAgent Relationship Record Module,,29,33,0.5389935389935391,0.0,0,0,0.0,0.0
Jim Williams,instance of,Person,1. hasInterAgentRelationshipType,"hasInterAgentRelationshipType(Molly Williams, ""Enslaver or Owner"")",23,33,0.5340909090909091,0.0,14,15,0.503030303030303,0.0
Jim Williams,instance of,Person,2. isRelationshipTo,"isRelationshipTo(Molly Williams, ""Benjamin Aymar"")",33,34,0.5494417862838915,0.0,14,15,0.4988888888888889,0.0
Jim Williams,instance of,Person,3. isRelationshipFrom,"isRelationshipFrom(Benjamin Aymar, ""Molly Williams"")",31,32,0.536075036075036,0.0,14,15,0.5098290598290598,0.0
Jim Williams,instance of,Person,Participant Role Record Module,,29,29,0.49797979797979797,0.0,0,0,0.0,0.0
Jim Williams,instance of,Person,1. hasParticipantRoleType,"hasParticipantRoleType(Molly Williams, ""Firefighter"")",28,29,0.5574242424242425,0.0,10,15,0.5932914046121592,0.0
Jim Williams,instance of,Person,2. roleProvidedBy,"roleProvidedBy(Molly Williams, ""Service with the Oceanus Engine Company #11"")",14,15,0.3719548425430778,0.0,14,10,0.4994227994227994,0.0
Jim Williams,hasName,Jim Williams,Name Record Module,,32,32,0.5145502645502645,0.0,0,0,0.0,0.0
Jim Williams,hasName,Jim Williams,1. hasNameVariant,"hasNameVariant(Molly Williams, ""Molly Williams"")",58,61,0.8039215686274509,0.0,37,80,0.5637626262626262,0.31125746752705374
Jim Williams,hasName,Jim Williams,2. hasPreferredNameVariant,"hasPreferredNameVariant(Molly Williams, ""Molly Williams"")",42,44,0.6611721611721612,0.0,32,80,0.5517012227538544,0.31125746752705374
Jim Williams,hasName,Jim Williams,3. fullNameAsString,"string): fullNameAsString(Molly Williams, ""Molly Williams"")",31,32,0.5106516290726817,0.0,31,80,0.579823660332135,0.2912194185636897
Jim Williams,hasName,Jim Williams,4. hasSurnameAsString,"string): hasSurnameAsString(Molly Williams, ""Williams"")",43,52,0.7142857142857143,0.0,33,80,0.479040404040404,0.368023208756115
Jim Williams,hasName,Jim Williams,5. hasFirstnameAsString,"string): hasFirstnameAsString(Molly Williams, ""Molly"")",40,48,0.7060041407867494,0.0,33,80,0.5277777777777778,0.161713780662529
Jim Williams,hasName,Jim Williams,Origin Record Module,,7,15,0.3976190476190476,0.0,0,0,0.0,0.0
Jim Williams,hasName,Jim Williams,1. refersToPlaceOfOrigin,"refersToPlaceOfOrigin(Molly Williams, ""New York City"")",19,20,0.4067460317460318,0.0,30,80,0.5395061728395062,0.1757860783933462
Jim Williams,hasName,Jim Williams,Race Record Module,,16,16,0.4656084656084656,0.0,0,0,0.0,0.0
Jim Williams,hasName,Jim Williams,1. has_Race,"has_Race(Molly Williams, ""African-American"")",56,59,0.7229437229437229,0.0,32,80,0.5535353535353535,0.19431434016858148
Jim Williams,hasName,Jim Williams,Age Record Module,,8,25,0.4005602240896358,0.0,0,0,0.0,0.0
Jim Williams,hasName,Jim Williams,1. hasAgeValue,"double): hasAgeValue(Molly Williams, 1818)",48,50,0.6238095238095238,0.0,33,80,0.38095238095238093,0.19431434016858148
Jim Williams,hasName,Jim Williams,Sex Record Module,,8,17,0.4005602240896358,0.0,0,0,0.0,0.0
Jim Williams,hasName,Jim Williams,1. hasSex,"hasSex(Molly Williams, ""Female"")",50,53,0.671957671957672,0.0,41,80,0.5289351851851852,0.22028815056182974
Jim Williams,hasName,Jim Williams,Person Status Record Module,,18,18,0.4021164021164021,0.0,0,0,0.0,0.0
Jim Williams,hasName,Jim Williams,1. hasStatusGeneratedEvent,"hasStatusGeneratedEvent(Molly Williams, ""service during the 1818 blizzard"")",30,38,0.6355311355311355,0.0,21,80,0.47518518518518515,0.1505569696020495
Jim Williams,hasName,Jim Williams,2. hasValue,"hasValue(Molly Williams, ""Slave, Firefighter"")",56,59,0.7229437229437229,0.0,31,80,0.500402576489533,0.19431434016858148
Jim Williams,hasName,Jim Williams,Occupation Record Module,,13,19,0.45634920634920634,0.0,0,0,0.0,0.0
Jim Williams,hasName,Jim Williams,1. hasValue,"hasValue(Molly Williams, ""Firefighter"")",56,59,0.7229437229437229,0.0,35,80,0.5121082621082621,0.22028815056182974
Jim Williams,hasName,Jim Williams,InterAgent Relationship Record Module,,14,18,0.3921063921063921,0.0,0,0,0.0,0.0
Jim Williams,hasName,Jim Williams,1. hasInterAgentRelationshipType,"hasInterAgentRelationshipType(Molly Williams, ""Enslaver or Owner"")",26,32,0.5568452380952381,0.0,26,80,0.5282828282828284,0.1757860783933462
Jim Williams,hasName,Jim Williams,2. isRelationshipTo,"isRelationshipTo(Molly Williams, ""Benjamin Aymar"")",15,16,0.4177109440267335,0.0,32,80,0.5444444444444444,0.19431434016858148
Jim Williams,hasName,Jim Williams,3. isRelationshipFrom,"isRelationshipFrom(Benjamin Aymar, ""Molly Williams"")",21,22,0.41269841269841273,0.0,34,80,0.5299145299145299,0.19431434016858148
Jim Williams,hasName,Jim Williams,Participant Role Record Module,,16,16,0.5095238095238095,0.0,0,0,0.0,0.0
Jim Williams,hasName,Jim Williams,1. hasParticipantRoleType,"hasParticipantRoleType(Molly Williams, ""Firefighter"")",31,32,0.5771428571428571,0.0,31,80,0.5740041928721175,0.22028815056182974
Jim Williams,hasName,Jim Williams,2. roleProvidedBy,"roleProvidedBy(Molly Williams, ""Service with the Oceanus Engine Company #11"")",8,9,0.4005602240896358,0.0,22,80,0.5210678210678211,0.13378509294631244
Jim Williams,hasFirstName,Jim,Name Record Module,,27,27,0.4314814814814814,0.0,0,0,0.0,0.0
Jim Williams,hasFirstName,Jim,1. hasNameVariant,"hasNameVariant(Molly Williams, ""Molly Williams"")",48,50,0.6290849673202614,0.0,8,12,0.40277777777777773,0.0
Jim Williams,hasFirstName,Jim,2. hasPreferredNameVariant,"hasPreferredNameVariant(Molly Williams, ""Molly Williams"")",42,49,0.5747863247863249,0.0,7,10,0.40058479532163743,0.0
Jim Williams,hasFirstName,Jim,3. fullNameAsString,"string): fullNameAsString(Molly Williams, ""Molly Williams"")",26,33,0.4385964912280702,0.0,6,10,0.5668549905838042,0.0
Jim Williams,hasFirstName,Jim,4. hasSurnameAsString,"string): hasSurnameAsString(Molly Williams, ""Williams"")",42,50,0.6521164021164022,0.0,7,9,0.5676767676767677,0.0
Jim Williams,hasFirstName,Jim,5. hasFirstnameAsString,"string): hasFirstnameAsString(Molly Williams, ""Molly"")",63,71,0.7983091787439612,0.0,7,9,0.5679012345679012,0.0
Jim Williams,hasFirstName,Jim,Origin Record Module,,19,19,0.35555555555555557,0.0,0,0,0.0,0.0
Jim Williams,hasFirstName,Jim,1. refersToPlaceOfOrigin,"refersToPlaceOfOrigin(Molly Williams, ""New York City"")",22,34,0.3333333333333333,0.0,7,8,0.4506172839506173,0.0
Jim Williams,hasFirstName,Jim,Race Record Module,,20,20,0.3611111111111111,0.0,0,0,0.0,0.0
Jim Williams,hasFirstName,Jim,1. has_Race,"has_Race(Molly Williams, ""African-American"")",43,55,0.6237373737373737,0.0,9,9,0.5707070707070706,0.0
Jim Williams,hasFirstName,Jim,Age Record Module,,14,21,0.26143790849673204,0.0,0,0,0.0,0.0
Jim Williams,hasFirstName,Jim,1. hasAgeValue,"double): hasAgeValue(Molly Williams, 1818)",38,40,0.5246031746031746,0.0,9,10,0.0,0.0
Jim Williams,hasFirstName,Jim,Sex Record Module,,14,21,0.26143790849673204,0.0,0,0,0.0,0.0
