TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Shields Green,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
Shields Green,instance of,Person,1. hasNameVariant,"hasNameVariant(Shields Green, ""Shields Green"")",21,22,0.4496434937611408,0.0,15,18,0.501207729468599,0.0
Shields Green,instance of,Person,2. hasPreferredNameVariant,"hasPreferredNameVariant(Shields Green, ""Emperor"")",16,17,0.4822843822843823,0.0,18,20,0.5784580498866213,0.0
Shields Green,instance of,Person,3. fullNameAsString,"string): fullNameAsString(Shields Green, ""Shields Green"")",20,28,0.35805422647527907,0.0,13,19,0.49561403508771934,0.0
Shields Green,instance of,Person,4. hasSurnameAsString,"string): hasSurnameAsString(Shields Green, ""Green"")",25,26,0.43088023088023086,0.0,14,18,0.49836601307189543,0.0
Shields Green,instance of,Person,5. hasFirstnameAsString,"string): hasFirstnameAsString(Shields Green, ""Shields"")",29,30,0.5040466779597215,0.0,13,17,0.49646464646464644,0.0
Shields Green,instance of,Person,Description Module,,34,34,0.5989057239057239,0.0,0,0,0.0,0.0
Shields Green,instance of,Person,1. hasDescription,"hasDescription(Shields Green, ""Enslaved, then free, then a leader in John Brown's raid on Harpers Ferry. Occupations included a journeyman barber, waiter, and launderer. Known for his courage, self-respect, and defiance."")",21,22,0.5772430184194891,0.0,4,6,0.5519519519519519,0.0
Shields Green,instance of,Person,Origin Record Module,,32,26,0.5595959595959595,0.0,0,0,0.0,0.0
Shields Green,instance of,Person,1. refersToPlaceOfOrigin,"refersToPlaceOfOrigin(Shields Green, ""Charleston, South Carolina"")",29,41,0.4998196248196248,0.0,17,15,0.5858585858585857,0.0
Shields Green,instance of,Person,Race Record Module,,34,34,0.5774410774410774,0.0,0,0,0.0,0.0
Shields Green,instance of,Person,1. has_Race,"has_Race(Shields Green, ""African-American"")",36,38,0.49242424242424243,0.0,12,13,0.5032299741602068,0.0
Shields Green,instance of,Person,Age Record Module,,21,29,0.4496434937611408,0.0,0,0,0.0,0.0
Shields Green,instance of,Person,1. hasDeathDate,"hasDeathDate(Shields Green, ""December 16, 1859"")",31,32,0.46262626262626255,0.0,11,12,0.5,0.0
Shields Green,instance of,Person,Sex Record Module,,21,21,0.4496434937611408,0.0,0,0,0.0,0.0
Shields Green,instance of,Person,1. hasSex,"hasSex(Shields Green, ""Male"")",20,21,0.42424242424242414,0.0,17,13,0.3007662835249042,0.0
Shields Green,instance of,Person,Person Status Record Module,,32,21,0.5495230078563412,0.0,0,0,0.0,0.0
