TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Clara Brown,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
Clara Brown,instance of,Person,1. hasNameVariant,"hasNameVariant(Clara Brown, ""Clara Brown"")",21,22,0.4496434937611408,0.0,17,19,0.5174603174603175,0.0
Clara Brown,instance of,Person,2. hasPreferredNameVariant,"hasPreferredNameVariant(Clara Brown, ""Clara Brown"")",16,17,0.4822843822843823,0.0,18,20,0.577124183006536,0.0
Clara Brown,instance of,Person,3. fullNameAsString,"string): fullNameAsString(Clara Brown, ""Clara Brown"")",20,28,0.35805422647527907,0.0,14,20,0.49737945492662466,0.0
Clara Brown,instance of,Person,4. hasSurnameAsString,"string): hasSurnameAsString(Clara Brown, ""Brown"")",25,26,0.43088023088023086,0.0,15,19,0.4994331065759637,0.0
Clara Brown,instance of,Person,5. hasFirstnameAsString,"string): hasFirstnameAsString(Clara Brown, ""Clara"")",29,30,0.5040466779597215,0.0,14,18,0.49836601307189543,0.0
Clara Brown,instance of,Person,Description Module,,34,34,0.5989057239057239,0.0,0,0,0.0,0.0
Clara Brown,instance of,Person,1. hasDescription,"hasDescription(Clara Brown, ""Enslaved. Free before the 13th Amendment. Recognized as 'Colorado's first black settler' and was inducted into the Colorado Women's Hall of Fame and the Colorado Business Hall of Fame."")",21,22,0.5772430184194891,0.0,5,7,0.5521963824289405,0.0
Clara Brown,instance of,Person,Origin Record Module,,32,26,0.5595959595959595,0.0,0,0,0.0,0.0
Clara Brown,instance of,Person,1. refersToPlaceOfOrigin,"refersToPlaceOfOrigin(Clara Brown, ""Virginia and Kentucky"")",29,41,0.4998196248196248,0.0,15,16,0.5894538606403014,0.0
Clara Brown,instance of,Person,Race Record Module,,34,34,0.5774410774410774,0.0,0,0,0.0,0.0
Clara Brown,instance of,Person,1. has_Race,"has_Race(Clara Brown, ""African-American"")",36,38,0.49242424242424243,0.0,17,19,0.5850948509485095,0.0
Clara Brown,instance of,Person,Age Record Module,,21,29,0.4496434937611408,0.0,0,0,0.0,0.0
Clara Brown,instance of,Person,1. hasAgeValue,"double): hasAgeValue(Clara Brown, 85)",24,25,0.46645021645021645,0.0,19,15,0.41591591591591587,0.0
Clara Brown,instance of,Person,2. hasBirthDate,"hasBirthDate(Clara Brown, ""1800"")",31,32,0.3767676767676768,0.0,21,17,0.41919191919191917,0.0
Clara Brown,instance of,Person,3. hasDeathDate,"hasDeathDate(Clara Brown, ""1885"")",31,32,0.46262626262626255,0.0,21,17,0.41919191919191917,0.0
Clara Brown,instance of,Person,Sex Record Module,,21,21,0.4496434937611408,0.0,0,0,0.0,0.0
Clara Brown,instance of,Person,1. hasSex,"hasSex(Clara Brown, ""Female"")",20,21,0.42424242424242414,0.0,23,19,0.6019157088122605,0.0
Clara Brown,instance of,Person,Person Status Record Module,,32,21,0.5495230078563412,0.0,0,0,0.0,0.0
Clara Brown,instance of,Person,1. hasStatusGeneratedEvent,"hasStatusGeneratedEvent(Clara Brown, ""manumission, community leadership, philanthropy, entrepreneurship"")",27,28,0.4809634809634809,0.0,9,12,0.4936507936507937,0.0
Clara Brown,instance of,Person,2. hasValue,"hasValue(Clara Brown, ""Free Person, Community Leader, Philanthropist, Entrepreneur"")",27,29,0.404040404040404,0.0,13,100,0.5793650793650794,0.24395572500006343
Clara Brown,instance of,Person,Occupation Record Module,,29,23,0.5618686868686869,0.0,0,0,0.0,0.0
Clara Brown,instance of,Person,1. hasValue,"hasValue(Clara Brown, ""Cook, Laundress, Property and Mine Investor"")",27,29,0.404040404040404,0.0,14,12,0.5689542483660132,0.0
Clara Brown,instance of,Person,Participant Role Record Module,,29,29,0.49797979797979797,0.0,0,0,0.0,0.0
Clara Brown,instance of,Person,1. hasParticipantRoleType,"hasParticipantRoleType(Clara Brown, ""Founding Member, Supporter"")",28,29,0.5574242424242425,0.0,14,15,0.5863247863247864,0.0
Clara Brown,instance of,Person,2. roleProvidedBy,"roleProvidedBy(Clara Brown, ""Founding of a Sunday school, Support to her community"")",14,15,0.3719548425430778,0.0,13,12,0.4976190476190476,0.0
Clara Brown,hasAlternateName,Aunt Clara,Name Record Module,,24,35,0.46342592592592596,0.0,0,0,0.0,0.0
Clara Brown,hasAlternateName,Aunt Clara,1. hasNameVariant,"hasNameVariant(Clara Brown, ""Clara Brown"")",42,50,0.6569741532976826,0.0,31,67,0.49682539682539684,0.31125746752705374
Clara Brown,hasAlternateName,Aunt Clara,2. hasPreferredNameVariant,"hasPreferredNameVariant(Clara Brown, ""Clara Brown"")",48,49,0.6429195804195804,0.0,26,67,0.46956115779645186,0.31125746752705374
Clara Brown,hasAlternateName,Aunt Clara,3. fullNameAsString,"string): fullNameAsString(Clara Brown, ""Clara Brown"")",29,29,0.47368421052631576,0.0,25,67,0.5962264150943396,0.2912194185636897
Clara Brown,hasAlternateName,Aunt Clara,4. hasSurnameAsString,"string): hasSurnameAsString(Clara Brown, ""Brown"")",43,44,0.5525793650793651,0.0,27,67,0.601360544217687,0.161713780662529
