TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Thomas Peters,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
Thomas Peters,instance of,Person,1. hasNameVariant,"hasNameVariant(Evan Thomas Peters, ""Evan Thomas Peters"")",21,22,0.4496434937611408,0.0,16,26,0.6468253968253969,0.0
Thomas Peters,instance of,Person,2. hasPreferredNameVariant,"hasPreferredNameVariant(Evan Thomas Peters, ""Evan Peters"")",16,17,0.4822843822843823,0.0,16,21,0.5900383141762452,0.0
Thomas Peters,instance of,Person,3. fullNameAsString,"string): fullNameAsString(Evan Thomas Peters, ""Evan Thomas Peters"")",20,28,0.35805422647527907,0.0,14,21,0.502653399668325,0.0
Thomas Peters,instance of,Person,4. hasSurnameAsString,"string): hasSurnameAsString(Evan Thomas Peters, ""Peters"")",25,26,0.43088023088023086,0.0,13,20,0.49561403508771934,0.0
Thomas Peters,instance of,Person,5. hasFirstnameAsString,"string): hasFirstnameAsString(Evan Thomas Peters, ""Evan"")",29,30,0.5040466779597215,0.0,16,19,0.49561403508771934,0.0
Thomas Peters,instance of,Person,Origin Record Module,,32,26,0.5595959595959595,0.0,0,0,0.0,0.0
Thomas Peters,instance of,Person,1. refersToPlaceOfOrigin,"refersToPlaceOfOrigin(Evan Thomas Peters, ""St. Louis, Missouri"")",29,41,0.4998196248196248,0.0,14,19,0.5868055555555555,0.0
Thomas Peters,instance of,Person,Race Record Module,,34,34,0.5774410774410774,0.0,0,0,0.0,0.0
Thomas Peters,instance of,Person,1. has_Race,"has_Race(Evan Thomas Peters, ""American"")",36,38,0.49242424242424243,0.0,22,24,0.4222222222222222,0.0
Thomas Peters,instance of,Person,Age Record Module,,21,29,0.4496434937611408,0.0,0,0,0.0,0.0
Thomas Peters,instance of,Person,1. hasBirthDate,"hasBirthDate(Evan Thomas Peters, ""January 20, 1987"")",31,32,0.3767676767676768,0.0,17,19,0.594017094017094,0.0
Thomas Peters,instance of,Person,Sex Record Module,,21,21,0.4496434937611408,0.0,0,0,0.0,0.0
Thomas Peters,instance of,Person,1. hasSex,"hasSex(Evan Thomas Peters, ""Male"")",20,21,0.42424242424242414,0.0,20,28,0.42810457516339867,0.0
Thomas Peters,instance of,Person,Occupation Record Module,,29,23,0.5618686868686869,0.0,0,0,0.0,0.0
Thomas Peters,instance of,Person,1. hasValue,"hasValue(Evan Thomas Peters, ""Actor"")",27,29,0.404040404040404,0.0,23,26,0.42492492492492495,0.0
Thomas Peters,instance of,Person,Participant Role Record Module,,29,29,0.49797979797979797,0.0,0,0,0.0,0.0
Thomas Peters,instance of,Person,1. hasParticipantRoleType,"hasParticipantRoleType(Evan Thomas Peters, ""Actor"")",28,29,0.5574242424242425,0.0,18,19,0.5947712418300654,0.0
Thomas Peters,instance of,Person,2. roleProvidedBy,"roleProvidedBy(Evan Thomas Peters, ""American Horror Story, Mare of Easttown, Dahmer – Monster: The Jeffrey Dahmer Story, Kick-Ass, X-Men film series"")",14,15,0.3719548425430778,0.0,8,8,0.5133333333333333,0.0
Thomas Peters,hasSex,Male,Name Record Module,,17,17,0.48148148148148145,0.0,0,0,0.0,0.0
Thomas Peters,hasSex,Male,1. hasNameVariant,"hasNameVariant(Evan Thomas Peters, ""Evan Thomas Peters"")",35,36,0.6339869281045751,0.0,7,16,0.5119047619047619,0.0
Thomas Peters,hasSex,Male,2. hasPreferredNameVariant,"hasPreferredNameVariant(Evan Thomas Peters, ""Evan Peters"")",25,26,0.6068376068376068,0.0,6,13,0.5114942528735632,0.0
Thomas Peters,hasSex,Male,3. fullNameAsString,"string): fullNameAsString(Evan Thomas Peters, ""Evan Thomas Peters"")",24,25,0.4795321637426901,0.0,6,13,0.48714759535655056,0.0
Thomas Peters,hasSex,Male,4. hasSurnameAsString,"string): hasSurnameAsString(Evan Thomas Peters, ""Peters"")",37,38,0.6904761904761904,0.0,7,12,0.5116959064327485,0.0
Thomas Peters,hasSex,Male,5. hasFirstnameAsString,"string): hasFirstnameAsString(Evan Thomas Peters, ""Evan"")",28,36,0.6135265700483091,0.0,7,12,0.5116959064327485,0.0
Thomas Peters,hasSex,Male,Origin Record Module,,8,8,0.4055555555555556,0.0,0,0,0.0,0.0
Thomas Peters,hasSex,Male,1. refersToPlaceOfOrigin,"refersToPlaceOfOrigin(Evan Thomas Peters, ""St. Louis, Missouri"")",13,14,0.3055555555555555,0.0,6,10,0.48784722222222215,0.0
Thomas Peters,hasSex,Male,Race Record Module,,17,17,0.48148148148148145,0.0,0,0,0.0,0.0
Thomas Peters,hasSex,Male,1. has_Race,"has_Race(Evan Thomas Peters, ""American"")",47,50,0.5909090909090909,0.0,9,15,0.5166666666666667,0.0
Thomas Peters,hasSex,Male,Age Record Module,,9,17,0.40849673202614384,0.0,0,0,0.0,0.0
Thomas Peters,hasSex,Male,1. hasBirthDate,"hasBirthDate(Evan Thomas Peters, ""January 20, 1987"")",38,40,0.5666666666666667,0.0,7,8,0.5128205128205128,0.0
Thomas Peters,hasSex,Male,Sex Record Module,,26,26,0.5588235294117647,0.0,0,0,0.0,0.0
Thomas Peters,hasSex,Male,1. hasSex,"hasSex(Evan Thomas Peters, ""Male"")",80,100,0.8888888888888888,1.0,21,100,0.5196078431372549,0.33517574332792605
Thomas Peters,hasSex,Male,Occupation Record Module,,13,13,0.47222222222222215,0.0,0,0,0.0,0.0
Thomas Peters,hasSex,Male,1. hasValue,"hasValue(Evan Thomas Peters, ""Actor"")",47,50,0.5909090909090909,0.0,15,16,0.6103603603603603,0.0
Thomas Peters,hasSex,Male,Participant Role Record Module,,11,11,0.4666666666666666,0.0,0,0,0.0,0.0
