TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Mamout Yarrow,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
Mamout Yarrow,instance of,Person,1. hasNameVariant,"hasNameVariant(Yarrow Mamout, ""Yarrow Mamout"")",21,22,0.4496434937611408,0.0,12,18,0.5140096618357488,0.0
Mamout Yarrow,instance of,Person,2. hasPreferredNameVariant,"hasPreferredNameVariant(Yarrow Mamout, ""Yarrow Mamout"")",16,17,0.4822843822843823,0.0,13,19,0.591919191919192,0.0
Mamout Yarrow,instance of,Person,3. fullNameAsString,"string): fullNameAsString(Yarrow Mamout, ""Yarrow Mamout"")",20,28,0.35805422647527907,0.0,10,19,0.5070175438596491,0.0
Mamout Yarrow,instance of,Person,4. hasSurnameAsString,"string): hasSurnameAsString(Yarrow Mamout, ""Mamout"")",25,26,0.43088023088023086,0.0,10,18,0.49786324786324787,0.0
Mamout Yarrow,instance of,Person,5. hasFirstnameAsString,"string): hasFirstnameAsString(Yarrow Mamout, ""Yarrow"")",29,30,0.5040466779597215,0.0,10,17,0.49691358024691357,0.0
Mamout Yarrow,instance of,Person,Origin Record Module,,32,26,0.5595959595959595,0.0,0,0,0.0,0.0
Mamout Yarrow,instance of,Person,1. refersToPlaceOfOrigin,"refersToPlaceOfOrigin(Yarrow Mamout, ""West Africa"")",29,41,0.4998196248196248,0.0,18,19,0.5947712418300654,0.0
Mamout Yarrow,instance of,Person,Race Record Module,,34,34,0.5774410774410774,0.0,0,0,0.0,0.0
Mamout Yarrow,instance of,Person,1. has_Race,"has_Race(Yarrow Mamout, ""African"")",36,38,0.49242424242424243,0.0,20,17,0.511437908496732,0.0
Mamout Yarrow,instance of,Person,Age Record Module,,21,29,0.4496434937611408,0.0,0,0,0.0,0.0
Mamout Yarrow,instance of,Person,1. hasAgeValue,"double): hasAgeValue(Yarrow Mamout, 87)",24,25,0.46645021645021645,0.0,13,15,0.41452991452991456,0.0
Mamout Yarrow,instance of,Person,2. hasBirthDate,"hasBirthDate(Yarrow Mamout, ""1736"")",31,32,0.3767676767676768,0.0,15,16,0.5103174603174603,0.0
Mamout Yarrow,instance of,Person,3. hasDeathDate,"hasDeathDate(Yarrow Mamout, ""January 19, 1823"")",31,32,0.46262626262626255,0.0,15,12,0.5005910165484634,0.0
Mamout Yarrow,instance of,Person,Sex Record Module,,21,21,0.4496434937611408,0.0,0,0,0.0,0.0
Mamout Yarrow,instance of,Person,1. hasSex,"hasSex(Yarrow Mamout, ""Male"")",20,21,0.42424242424242414,0.0,17,19,0.518199233716475,0.0
Mamout Yarrow,instance of,Person,Person Status Record Module,,32,21,0.5495230078563412,0.0,0,0,0.0,0.0
Mamout Yarrow,instance of,Person,1. hasStatusGeneratedEvent,"hasStatusGeneratedEvent(Yarrow Mamout, ""manumission"")",27,28,0.4809634809634809,0.0,17,18,0.5092243186582809,0.0
Mamout Yarrow,instance of,Person,2. hasValue,"hasValue(Yarrow Mamout, ""Enslaved, Free Person"")",27,29,0.404040404040404,0.0,22,100,0.5791666666666667,0.3032160644503863
Mamout Yarrow,instance of,Person,Occupation Record Module,,29,23,0.5618686868686869,0.0,0,0,0.0,0.0
Mamout Yarrow,instance of,Person,1. hasValue,"hasValue(Yarrow Mamout, ""Entrepreneur, Property Owner"")",27,29,0.404040404040404,0.0,13,21,0.5747474747474748,0.0
Mamout Yarrow,instance of,Person,InterAgent Relationship Record Module,,29,33,0.5389935389935391,0.0,0,0,0.0,0.0
Mamout Yarrow,instance of,Person,1. hasInterAgentRelationshipType,"hasInterAgentRelationshipType(Yarrow Mamout, ""Enslaver or Owner"")",23,33,0.5340909090909091,0.0,14,15,0.5034188034188034,0.0
Mamout Yarrow,instance of,Person,2. isRelationshipTo,"isRelationshipTo(Yarrow Mamout, ""Samuel Beall"")",33,34,0.5494417862838915,0.0,11,16,0.5132387706855792,0.0
Mamout Yarrow,instance of,Person,3. isRelationshipFrom,"isRelationshipFrom(Samuel Beall, ""Yarrow Mamout"")",31,32,0.536075036075036,0.0,11,16,0.5117913832199547,0.0
Mamout Yarrow,instance of,Person,Participant Role Record Module,,29,29,0.49797979797979797,0.0,0,0,0.0,0.0
