TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Harry Washington,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
Harry Washington,instance of,Person,1. has_Name,"has_Name(Madison Washington, ""Madison Washington"")",27,29,0.404040404040404,0.0,14,24,0.4988888888888889,0.0
Harry Washington,instance of,Person,2. has_Surname,"has_Surname(Madison Washington, ""Washington"")",24,25,0.47056277056277057,0.0,16,22,0.5148148148148147,0.0
Harry Washington,instance of,Person,3. has_First_Name,"has_First_Name(Madison Washington, ""Madison"").",36,37,0.3719548425430778,0.0,15,21,0.5806763285024155,0.0
Harry Washington,instance of,Person,Interagent Relationship Record Module,,29,33,0.5389935389935391,0.0,0,0,0.0,0.0
Harry Washington,instance of,Person,1. has_Interagent_Relationship_Type_To,"has_Interagent_Relationship_Type_To(Madison Washington, ""Slave Trader"")",24,29,0.520933014354067,0.0,13,16,0.5012519561815337,0.0
Harry Washington,instance of,Person,2. is_Relationship_To,"is_Relationship_To(Madison Washington, ""John R. Hewell"").",31,32,0.536075036075036,0.0,13,18,0.49561403508771934,0.0
Harry Washington,instance of,Person,Participant Role Record Module,,29,29,0.49797979797979797,0.0,0,0,0.0,0.0
Harry Washington,instance of,Person,1. has_Participant_Role,"has_Participant_Role(Madison Washington, ""Leader of the slave rebellion on the brig Creole"").",29,30,0.4239789196310935,0.0,12,13,0.5770609318996415,0.0
Harry Washington,instance of,Person,Sex Record Module,,21,21,0.4496434937611408,0.0,0,0,0.0,0.0
Harry Washington,instance of,Person,1. has_Sex,"has_Sex(Madison Washington, ""Male"").",19,20,0.41313131313131307,0.0,19,22,0.5092592592592592,0.0
Harry Washington,instance of,Person,Occupation Record Module,,29,23,0.5618686868686869,0.0,0,0,0.0,0.0
Harry Washington,instance of,Person,1. has_Occupation,"has_Occupation(Madison Washington, ""Enslaved Person, Rebellion Leader"").",21,22,0.5162210338680927,0.0,15,100,0.5138888888888888,0.2789425453258252
Harry Washington,instance of,Person,Race Record Module,,34,34,0.5774410774410774,0.0,0,0,0.0,0.0
Harry Washington,instance of,Person,1. has_Race_or_Color,"has_Race_or_Color(Madison Washington, ""American Enslaved Man"").",32,33,0.5040404040404041,0.0,14,16,0.5042328042328043,0.0
Harry Washington,instance of,Person,Person Status Record Module,,32,21,0.5495230078563412,0.0,0,0,0.0,0.0
Harry Washington,instance of,Person,1. has_Person_Status,"has_Person_Status(Madison Washington, ""Enslaved Person, Free Man"")",19,27,0.5040404040404041,0.0,17,100,0.5858585858585857,0.2789425453258252
Harry Washington,instance of,Person,2. has_Status_Generating_Event,"has_Status_Generating_Event(Enslaved Person, ""Slave Rebellion""), has_Status_Generating_Event(Free Man, ""Slave Rebellion"").",24,25,0.4707070707070707,0.0,9,100,0.5719489981785064,0.18068688270171662
Harry Washington,hasSex,Male,Name Record Module,,17,17,0.48148148148148145,0.0,0,0,0.0,0.0
Harry Washington,hasSex,Male,1. has_Name,"has_Name(Madison Washington, ""Madison Washington"")",47,50,0.5909090909090909,0.0,7,13,0.49222222222222217,0.0
Harry Washington,hasSex,Male,2. has_Surname,"has_Surname(Madison Washington, ""Washington"")",50,53,0.6507936507936508,0.0,8,12,0.49444444444444446,0.0
Harry Washington,hasSex,Male,3. has_First_Name,"has_First_Name(Madison Washington, ""Madison"").",35,45,0.5588235294117647,0.0,8,11,0.4939613526570048,0.0
Harry Washington,hasSex,Male,Interagent Relationship Record Module,,14,9,0.41591591591591587,0.0,0,0,0.0,0.0
Harry Washington,hasSex,Male,1. has_Interagent_Relationship_Type_To,"has_Interagent_Relationship_Type_To(Madison Washington, ""Slave Trader"")",18,23,0.5906432748538012,0.0,11,11,0.48630672926447566,0.0
Harry Washington,hasSex,Male,2. is_Relationship_To,"is_Relationship_To(Madison Washington, ""John R. Hewell"").",15,15,0.43650793650793646,0.0,10,7,0.5233918128654971,0.0
Harry Washington,hasSex,Male,Participant Role Record Module,,11,11,0.4666666666666666,0.0,0,0,0.0,0.0
Harry Washington,hasSex,Male,1. has_Participant_Role,"has_Participant_Role(Madison Washington, ""Leader of the slave rebellion on the brig Creole"").",28,29,0.5434782608695653,0.0,8,9,0.514336917562724,0.0
Harry Washington,hasSex,Male,Sex Record Module,,26,26,0.5588235294117647,0.0,0,0,0.0,0.0
Harry Washington,hasSex,Male,1. has_Sex,"has_Sex(Madison Washington, ""Male"").",75,80,0.8666666666666667,0.0,20,100,0.5,0.3799783615910079
Harry Washington,hasSex,Male,Occupation Record Module,,13,13,0.47222222222222215,0.0,0,0,0.0,0.0
Harry Washington,hasSex,Male,1. has_Occupation,"has_Occupation(Madison Washington, ""Enslaved Person, Rebellion Leader"").",26,27,0.5588235294117647,0.0,11,9,0.34259259259259256,0.0
Harry Washington,hasSex,Male,Race Record Module,,17,17,0.48148148148148145,0.0,0,0,0.0,0.0
Harry Washington,hasSex,Male,1. has_Race_or_Color,"has_Race_or_Color(Madison Washington, ""American Enslaved Man"").",31,32,0.6222222222222222,0.0,12,13,0.6044973544973545,0.0
Harry Washington,hasSex,Male,Person Status Record Module,,18,12,0.5216049382716049,0.0,0,0,0.0,0.0
Harry Washington,hasSex,Male,1. has_Person_Status,"has_Person_Status(Madison Washington, ""Enslaved Person, Free Man"")",31,32,0.6222222222222222,0.0,11,9,0.4873737373737373,0.0
Harry Washington,hasSex,Male,2. has_Status_Generating_Event,"has_Status_Generating_Event(Enslaved Person, ""Slave Rebellion""), has_Status_Generating_Event(Free Man, ""Slave Rebellion"").",28,29,0.6666666666666666,0.0,6,11,0.48041894353369763,0.0
Harry Washington,hasParticipantRole,Child,Name Record Module,,28,22,0.5,0.0,0,0,0.0,0.0
Harry Washington,hasParticipantRole,Child,1. has_Name,"has_Name(Madison Washington, ""Madison Washington"")",34,36,0.5774410774410774,0.0,11,12,0.44222222222222224,0.0
Harry Washington,hasParticipantRole,Child,2. has_Surname,"has_Surname(Madison Washington, ""Washington"")",38,39,0.582010582010582,0.0,8,11,0.4444444444444444,0.0
Harry Washington,hasParticipantRole,Child,3. has_First_Name,"has_First_Name(Madison Washington, ""Madison"").",40,41,0.596677559912854,0.0,12,16,0.5550724637681159,0.0
Harry Washington,hasParticipantRole,Child,Interagent Relationship Record Module,,36,25,0.5758615758615758,0.0,0,0,0.0,0.0
Harry Washington,hasParticipantRole,Child,1. has_Interagent_Relationship_Type_To,"has_Interagent_Relationship_Type_To(Madison Washington, ""Slave Trader"")",36,40,0.5963519910888332,0.0,11,11,0.5354460093896715,0.0
Harry Washington,hasParticipantRole,Child,2. is_Relationship_To,"is_Relationship_To(Madison Washington, ""John R. Hewell"").",36,42,0.5439153439153439,0.0,10,14,0.5400584795321638,0.0
Harry Washington,hasParticipantRole,Child,Participant Role Record Module,,62,62,0.688888888888889,0.0,0,0,0.0,0.0
Harry Washington,hasParticipantRole,Child,1. has_Participant_Role,"has_Participant_Role(Madison Washington, ""Leader of the slave rebellion on the brig Creole"").",88,90,0.927536231884058,0.0,8,11,0.614336917562724,0.0
Harry Washington,hasParticipantRole,Child,Sex Record Module,,23,23,0.4572984749455338,0.0,0,0,0.0,0.0
Harry Washington,hasParticipantRole,Child,1. has_Sex,"has_Sex(Madison Washington, ""Male"").",29,30,0.48888888888888893,0.0,15,17,0.45,0.0
Harry Washington,hasParticipantRole,Child,Occupation Record Module,,38,33,0.5686026936026937,0.0,0,0,0.0,0.0
Harry Washington,hasParticipantRole,Child,1. has_Occupation,"has_Occupation(Madison Washington, ""Enslaved Person, Rebellion Leader"").",46,47,0.6145969498910675,0.0,10,11,0.5472222222222222,0.0
Harry Washington,hasParticipantRole,Child,Race Record Module,,33,22,0.5,0.0,0,0,0.0,0.0
Harry Washington,hasParticipantRole,Child,1. has_Race_or_Color,"has_Race_or_Color(Madison Washington, ""American Enslaved Man"").",37,43,0.6185185185185186,0.0,15,13,0.5597883597883597,0.0
Harry Washington,hasParticipantRole,Child,Person Status Record Module,,40,22,0.5648148148148149,0.0,0,0,0.0,0.0
Harry Washington,hasParticipantRole,Child,1. has_Person_Status,"has_Person_Status(Madison Washington, ""Enslaved Person, Free Man"")",42,43,0.6597643097643098,0.0,11,6,0.43737373737373736,0.0
Harry Washington,hasParticipantRole,Child,2. has_Status_Generating_Event,"has_Status_Generating_Event(Enslaved Person, ""Slave Rebellion""), has_Status_Generating_Event(Free Man, ""Slave Rebellion"").",38,38,0.5683501683501684,0.0,6,8,0.6109289617486339,0.0
Harry Washington,hasParticipantRole,Deceased Person,Name Record Module,,28,22,0.5,0.0,0,0,0.0,0.0
Harry Washington,hasParticipantRole,Deceased Person,1. has_Name,"has_Name(Madison Washington, ""Madison Washington"")",34,36,0.5774410774410774,0.0,25,38,0.43944444444444447,0.0
