TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
James Albert Ukawsaw Gronniosaw,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
James Albert Ukawsaw Gronniosaw,instance of,Person,1. hasNameVariant,"hasNameVariant(James Somerset, ""James Somerset"")",21,22,0.4496434937611408,0.0,15,23,0.5125000000000001,0.0
James Albert Ukawsaw Gronniosaw,instance of,Person,2. hasPreferredNameVariant,"hasPreferredNameVariant(James Somerset, ""James Somerset"")",16,17,0.4822843822843823,0.0,16,23,0.5906432748538011,0.0
James Albert Ukawsaw Gronniosaw,instance of,Person,3. fullNameAsString,"string): fullNameAsString(James Somerset, ""James Somerset"")",20,28,0.35805422647527907,0.0,12,23,0.49482109227871945,0.0
James Albert Ukawsaw Gronniosaw,instance of,Person,4. hasSurnameAsString,"string): hasSurnameAsString(James Somerset, ""Somerset"")",25,26,0.43088023088023086,0.0,13,22,0.49646464646464644,0.0
James Albert Ukawsaw Gronniosaw,instance of,Person,5. hasFirstnameAsString,"string): hasFirstnameAsString(James Somerset, ""James"")",29,30,0.5040466779597215,0.0,13,21,0.49691358024691357,0.0
James Albert Ukawsaw Gronniosaw,instance of,Person,Description Module,,34,34,0.5989057239057239,0.0,0,0,0.0,0.0
James Albert Ukawsaw Gronniosaw,instance of,Person,1. hasDescription,"hasDescription(James Somerset, ""Enslaved. Became free after the court case, Somerset v Stewart. Played a key role in challenging the legal basis of slavery in England and Wales."")",21,22,0.5772430184194891,0.0,6,6,0.5537554314090628,0.0
James Albert Ukawsaw Gronniosaw,instance of,Person,Origin Record Module,,32,26,0.5595959595959595,0.0,0,0,0.0,0.0
James Albert Ukawsaw Gronniosaw,instance of,Person,1. refersToPlaceOfOrigin,"refersToPlaceOfOrigin(James Somerset, ""West Africa"")",29,41,0.4998196248196248,0.0,17,19,0.594017094017094,0.0
James Albert Ukawsaw Gronniosaw,instance of,Person,Race Record Module,,34,34,0.5774410774410774,0.0,0,0,0.0,0.0
