TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Samuel Green Jr,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
Samuel Green Jr,instance of,Person,1. hasNameVariant,"hasNameVariant(Samuel Green, ""Samuel Green"")",21,22,0.4496434937611408,0.0,12,18,0.5025252525252525,0.0
Samuel Green Jr,instance of,Person,2. hasPreferredNameVariant,"hasPreferredNameVariant(Samuel Green, ""Samuel Green"")",16,17,0.4822843822843823,0.0,14,19,0.5758909853249476,0.0
Samuel Green Jr,instance of,Person,3. fullNameAsString,"string): fullNameAsString(Samuel Green, ""Samuel Green"")",20,28,0.35805422647527907,0.0,10,19,0.49646464646464644,0.0
Samuel Green Jr,instance of,Person,4. hasSurnameAsString,"string): hasSurnameAsString(Samuel Green, ""Green"")",25,26,0.43088023088023086,0.0,11,18,0.4988888888888889,0.0
Samuel Green Jr,instance of,Person,5. hasFirstnameAsString,"string): hasFirstnameAsString(Samuel Green, ""Samuel"")",29,30,0.5040466779597215,0.0,10,17,0.49737945492662466,0.0
Samuel Green Jr,instance of,Person,Origin Record Module,,32,26,0.5595959595959595,0.0,0,0,0.0,0.0
Samuel Green Jr,instance of,Person,1. refersToPlaceOfOrigin,"refersToPlaceOfOrigin(Samuel Green, ""East New Market, Maryland"")",29,41,0.4998196248196248,0.0,14,15,0.5868055555555555,0.0
Samuel Green Jr,instance of,Person,Race Record Module,,34,34,0.5774410774410774,0.0,0,0,0.0,0.0
Samuel Green Jr,instance of,Person,1. has_Race,"has_Race(Samuel Green, ""African-American"")",36,38,0.49242424242424243,0.0,12,14,0.503968253968254,0.0
Samuel Green Jr,instance of,Person,Age Record Module,,21,29,0.4496434937611408,0.0,0,0,0.0,0.0
Samuel Green Jr,instance of,Person,1. hasAgeValue,"double): hasAgeValue(Samuel Green, 75)",24,25,0.46645021645021645,0.0,14,15,0.4152046783625731,0.0
Samuel Green Jr,instance of,Person,2. hasBirthDate,"hasBirthDate(Samuel Green, ""1802"")",31,32,0.3767676767676768,0.0,15,17,0.41830065359477125,0.0
