TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
James Somerset,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
James Somerset,instance of,Person,1. hasNameVariant,"hasNameVariant(James Somerset, ""James Somerset"")",21,22,0.4496434937611408,0.0,15,23,0.5125000000000001,0.0
James Somerset,instance of,Person,2. hasPreferredNameVariant,"hasPreferredNameVariant(James Somerset, ""James Somerset"")",16,17,0.4822843822843823,0.0,16,23,0.5906432748538011,0.0
James Somerset,instance of,Person,3. fullNameAsString,"string): fullNameAsString(James Somerset, ""James Somerset"")",20,28,0.35805422647527907,0.0,12,23,0.49482109227871945,0.0
James Somerset,instance of,Person,4. hasSurnameAsString,"string): hasSurnameAsString(James Somerset, ""Somerset"")",25,26,0.43088023088023086,0.0,13,22,0.49646464646464644,0.0
James Somerset,instance of,Person,5. hasFirstnameAsString,"string): hasFirstnameAsString(James Somerset, ""James"")",29,30,0.5040466779597215,0.0,13,21,0.49691358024691357,0.0
James Somerset,instance of,Person,Description Module,,34,34,0.5989057239057239,0.0,0,0,0.0,0.0
James Somerset,instance of,Person,1. hasDescription,"hasDescription(James Somerset, ""Enslaved. Became free after the court case, Somerset v Stewart. Played a key role in challenging the legal basis of slavery in England and Wales."")",21,22,0.5772430184194891,0.0,6,6,0.5537554314090628,0.0
James Somerset,instance of,Person,Origin Record Module,,32,26,0.5595959595959595,0.0,0,0,0.0,0.0
James Somerset,instance of,Person,1. refersToPlaceOfOrigin,"refersToPlaceOfOrigin(James Somerset, ""West Africa"")",29,41,0.4998196248196248,0.0,17,19,0.594017094017094,0.0
James Somerset,instance of,Person,Race Record Module,,34,34,0.5774410774410774,0.0,0,0,0.0,0.0
James Somerset,instance of,Person,1. has_Race,"has_Race(James Somerset, ""African"")",36,38,0.49242424242424243,0.0,20,16,0.4174603174603175,0.0
James Somerset,instance of,Person,Age Record Module,,21,29,0.4496434937611408,0.0,0,0,0.0,0.0
James Somerset,instance of,Person,1. hasBirthDate,"hasBirthDate(James Somerset, ""around 1741"")",31,32,0.3767676767676768,0.0,20,13,0.5032299741602068,0.0
James Somerset,instance of,Person,2. hasDeathDate,"hasDeathDate(James Somerset, ""after 1772"")",31,32,0.46262626262626255,0.0,12,18,0.41269841269841273,0.0
James Somerset,instance of,Person,Sex Record Module,,21,21,0.4496434937611408,0.0,0,0,0.0,0.0
James Somerset,instance of,Person,1. hasSex,"hasSex(James Somerset, ""Male"")",20,21,0.42424242424242414,0.0,17,19,0.4222222222222222,0.0
James Somerset,instance of,Person,Person Status Record Module,,32,21,0.5495230078563412,0.0,0,0,0.0,0.0
James Somerset,instance of,Person,1. hasStatusGeneratedEvent,"hasStatusGeneratedEvent(James Somerset, ""baptism, court case Somerset v Stewart"")",27,28,0.4809634809634809,0.0,9,14,0.4983539094650206,0.0
James Somerset,instance of,Person,2. hasValue,"hasValue(James Somerset, ""Free Person"")",27,29,0.404040404040404,0.0,27,100,0.4230769230769231,0.33517574332792605
James Somerset,instance of,Person,InterAgent Relationship Record Module,,29,33,0.5389935389935391,0.0,0,0,0.0,0.0
James Somerset,instance of,Person,1. hasInterAgentRelationshipType,"hasInterAgentRelationshipType(James Somerset, ""Enslaver or Owner"")",23,33,0.5340909090909091,0.0,14,15,0.503030303030303,0.0
James Somerset,instance of,Person,2. isRelationshipTo,"isRelationshipTo(James Somerset, ""Charles Stewart"")",33,34,0.5494417862838915,0.0,11,15,0.49836601307189543,0.0
James Somerset,instance of,Person,3. isRelationshipFrom,"isRelationshipFrom(Charles Stewart, ""James Somerset"")",31,32,0.536075036075036,0.0,14,15,0.5092243186582809,0.0
James Somerset,instance of,Person,Participant Role Record Module,,29,29,0.49797979797979797,0.0,0,0,0.0,0.0
James Somerset,instance of,Person,1. hasParticipantRoleType,"hasParticipantRoleType(James Somerset, ""Key Role"")",28,29,0.5574242424242425,0.0,18,19,0.5955555555555555,0.0
James Somerset,instance of,Person,2. roleProvidedBy,"roleProvidedBy(James Somerset, ""Court case Somerset v Stewart"")",14,15,0.3719548425430778,0.0,14,14,0.5042328042328043,0.0
James Somerset,hasSex,Male,Name Record Module,,17,17,0.48148148148148145,0.0,0,0,0.0,0.0
James Somerset,hasSex,Male,1. hasNameVariant,"hasNameVariant(James Somerset, ""James Somerset"")",35,36,0.6339869281045751,0.0,8,18,0.5138888888888888,0.0
James Somerset,hasSex,Male,2. hasPreferredNameVariant,"hasPreferredNameVariant(James Somerset, ""James Somerset"")",25,26,0.6068376068376068,0.0,7,14,0.5116959064327485,0.0
James Somerset,hasSex,Male,3. fullNameAsString,"string): fullNameAsString(James Somerset, ""James Somerset"")",24,25,0.4795321637426901,0.0,6,14,0.4891713747645951,0.0
James Somerset,hasSex,Male,4. hasSurnameAsString,"string): hasSurnameAsString(James Somerset, ""Somerset"")",37,38,0.6904761904761904,0.0,7,14,0.5121212121212121,0.0
James Somerset,hasSex,Male,5. hasFirstnameAsString,"string): hasFirstnameAsString(James Somerset, ""James"")",28,36,0.6135265700483091,0.0,7,13,0.5123456790123456,0.0
James Somerset,hasSex,Male,Description Module,,17,17,0.3148148148148148,0.0,0,0,0.0,0.0
James Somerset,hasSex,Male,1. hasDescription,"hasDescription(James Somerset, ""Enslaved. Became free after the court case, Somerset v Stewart. Played a key role in challenging the legal basis of slavery in England and Wales."")",35,36,0.6339869281045751,0.0,3,5,0.47780881440099315,0.0
James Somerset,hasSex,Male,Origin Record Module,,8,8,0.4055555555555556,0.0,0,0,0.0,0.0
James Somerset,hasSex,Male,1. refersToPlaceOfOrigin,"refersToPlaceOfOrigin(James Somerset, ""West Africa"")",13,14,0.3055555555555555,0.0,7,12,0.4914529914529915,0.0
James Somerset,hasSex,Male,Race Record Module,,17,17,0.48148148148148145,0.0,0,0,0.0,0.0
James Somerset,hasSex,Male,1. has_Race,"has_Race(James Somerset, ""African"")",47,50,0.5909090909090909,0.0,10,11,0.5190476190476191,0.0
James Somerset,hasSex,Male,Age Record Module,,9,17,0.40849673202614384,0.0,0,0,0.0,0.0
James Somerset,hasSex,Male,1. hasBirthDate,"hasBirthDate(James Somerset, ""around 1741"")",38,40,0.5666666666666667,0.0,9,9,0.5155038759689923,0.0
James Somerset,hasSex,Male,2. hasDeathDate,"hasDeathDate(James Somerset, ""after 1772"")",38,40,0.6444444444444445,0.0,9,10,0.5158730158730159,0.0
James Somerset,hasSex,Male,Sex Record Module,,26,26,0.5588235294117647,0.0,0,0,0.0,0.0
