TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Alethia Browning Tanner,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
Alethia Browning Tanner,instance of,Person,1. has_Name,"has_Name(Alethia Tanner, ""Alethia Tanner"")",27,29,0.404040404040404,0.0,12,21,0.42063492063492064,0.0
Alethia Browning Tanner,instance of,Person,2. has_Surname,"has_Surname(Alethia Tanner, ""Tanner"")",24,25,0.47056277056277057,0.0,14,19,0.5082582582582583,0.0
Alethia Browning Tanner,instance of,Person,3. has_First_Name,"has_First_Name(Alethia Tanner, ""Alethia"")",36,37,0.3719548425430778,0.0,13,23,0.4132791327913279,0.0
Alethia Browning Tanner,instance of,Person,4. has_Alternate_Name,"has_Alternate_Name(Alethia Tanner, ""Alethia 'Lethe' Browning"").",25,32,0.49927849927849927,0.0,12,15,0.49338624338624343,0.0
Alethia Browning Tanner,instance of,Person,Sex Record Module,,21,21,0.4496434937611408,0.0,0,0,0.0,0.0
Alethia Browning Tanner,instance of,Person,1. has_Sex,"has_Sex(Alethia Tanner, ""Female"").",19,20,0.41313131313131307,0.0,10,17,0.41830065359477125,0.0
Alethia Browning Tanner,instance of,Person,Occupation Record Module,,29,23,0.5618686868686869,0.0,0,0,0.0,0.0
Alethia Browning Tanner,instance of,Person,1. has_Occupation,"has_Occupation(Alethia Tanner, ""Enslaved Person, Educator, Businesswoman, Community Leader"").",21,22,0.5162210338680927,0.0,12,100,0.521505376344086,0.24395572500006343
Alethia Browning Tanner,instance of,Person,Age Record Module,,21,29,0.4496434937611408,0.0,0,0,0.0,0.0
Alethia Browning Tanner,instance of,Person,1. has_Age,"has_Age(Alethia Tanner, 83)",19,30,0.41313131313131307,0.0,12,19,0.30246913580246915,0.0
Alethia Browning Tanner,instance of,Person,2. has_BirthDate,"has_BirthDate(Alethia Tanner, ""1781"")",30,31,0.37121212121212127,0.0,9,15,0.41591591591591587,0.0
Alethia Browning Tanner,instance of,Person,3. has_DeathDate,"has_DeathDate(Alethia Tanner, ""1864"").",30,31,0.45568181818181824,0.0,9,15,0.2953216374269006,0.0
Alethia Browning Tanner,instance of,Person,Race Record Module,,34,34,0.5774410774410774,0.0,0,0,0.0,0.0
Alethia Browning Tanner,instance of,Person,1. has_Race_or_Color,"has_Race_or_Color(Alethia Tanner, ""African American"").",32,33,0.5040404040404041,0.0,13,18,0.508641975308642,0.0
