TSV Subject,TSV Predicate,TSV Value,TXT Predicate,TXT Value,Predicate FuzzyWuzzy Ratio,Predicate FuzzyWuzzy Token Set Ratio,Predicate Jaro-Winkler Similarity,Predicate Cosine Similarity,Value FuzzyWuzzy Ratio,Value FuzzyWuzzy Token Set Ratio,Value Jaro-Winkler Similarity,Value Cosine Similarity
Paul Jennings,instance of,Person,Name Record Module,,28,34,0.5107744107744108,0.0,0,0,0.0,0.0
Paul Jennings,instance of,Person,1. has_Name,"has_Name(Paul Jennings, ""Paul Jennings"")",27,29,0.404040404040404,0.0,17,14,0.5055555555555555,0.0
Paul Jennings,instance of,Person,2. has_Surname,"has_Surname(Paul Jennings, ""Jennings"")",24,25,0.47056277056277057,0.0,18,13,0.5216374269005848,0.0
Paul Jennings,instance of,Person,3. has_First_Name,"has_First_Name(Paul Jennings, ""Paul"").",36,37,0.3719548425430778,0.0,14,18,0.5216374269005848,0.0
Paul Jennings,instance of,Person,Interagent Relationship Record Module,,29,33,0.5389935389935391,0.0,0,0,0.0,0.0
Paul Jennings,instance of,Person,1. has_Interagent_Relationship_Type_To,"has_Interagent_Relationship_Type_To(Paul Jennings, ""Enslaved by""), has_Interagent_Relationship_Type_To(Paul Jennings, ""Bought by"")",24,29,0.520933014354067,0.0,9,14,0.570940170940171,0.0
Paul Jennings,instance of,Person,2. is_Relationship_To,"is_Relationship_To(Paul Jennings, ""President James Madison""), is_Relationship_To(Paul Jennings, ""Senator Daniel Webster"").",31,32,0.536075036075036,0.0,9,12,0.5719489981785064,0.0
Paul Jennings,instance of,Person,Participant Role Record Module,,29,29,0.49797979797979797,0.0,0,0,0.0,0.0
Paul Jennings,instance of,Person,1. has_Participant_Role,"has_Participant_Role(Paul Jennings, ""Saved the Gilbert Stuart portrait of George Washington""), has_Participant_Role(Paul Jennings, ""Planned a mass escape of 77 enslaved people"").",29,30,0.4239789196310935,0.0,7,9,0.5667915106117354,0.0
Paul Jennings,instance of,Person,Sex Record Module,,21,21,0.4496434937611408,0.0,0,0,0.0,0.0
Paul Jennings,instance of,Person,1. has_Sex,"has_Sex(Paul Jennings, ""Male"").",19,20,0.41313131313131307,0.0,16,12,0.5152329749103942,0.0
Paul Jennings,instance of,Person,Occupation Record Module,,29,23,0.5618686868686869,0.0,0,0,0.0,0.0
Paul Jennings,instance of,Person,1. has_Occupation,"has_Occupation(Paul Jennings, ""Slave, Footman, Body Servant, Abolitionist, Writer, Worker at the Pension Bureau"").",21,22,0.5162210338680927,0.0,10,9,0.5175438596491228,0.0
Paul Jennings,instance of,Person,Age Record Module,,21,29,0.4496434937611408,0.0,0,0,0.0,0.0
Paul Jennings,instance of,Person,1. has_Age,"has_Age(Paul Jennings, 75)",19,30,0.41313131313131307,0.0,19,13,0.5235042735042735,0.0
Paul Jennings,instance of,Person,2. has_BirthDate,"has_BirthDate(Paul Jennings, ""Around 1799"")",30,31,0.37121212121212127,0.0,20,13,0.5165374677002584,0.0
Paul Jennings,instance of,Person,3. has_DeathDate,"has_DeathDate(Paul Jennings, ""1874"").",30,31,0.45568181818181824,0.0,14,11,0.5082582582582583,0.0
Paul Jennings,instance of,Person,Race Record Module,,34,34,0.5774410774410774,0.0,0,0,0.0,0.0
Paul Jennings,instance of,Person,1. has_Race_or_Color,"has_Race_or_Color(Paul Jennings, ""African-Native American"").",32,33,0.5040404040404041,0.0,12,16,0.5888888888888889,0.0
Paul Jennings,instance of,Person,Person Status Record Module,,32,21,0.5495230078563412,0.0,0,0,0.0,0.0
Paul Jennings,instance of,Person,1. has_Person_Status,"has_Person_Status(Paul Jennings, ""Enslaved Person, Freed Person"")",19,27,0.5040404040404041,0.0,17,100,0.5863247863247864,0.5368927118515179
Paul Jennings,instance of,Person,2. has_Status_Generating_Event,"has_Status_Generating_Event(Enslaved Person, ""Sold to an insurance agent""), has_Status_Generating_Event(Freed Person, ""Bought by Senator Daniel Webster""), has_Status_Generating_Event(Freed Person, ""Participated in a mass escape of enslaved people"").",24,25,0.4707070707070707,0.0,5,100,0.5635876840696118,0.34830554582742773
Paul Jennings,hasSex,Male,Name Record Module,,17,17,0.48148148148148145,0.0,0,0,0.0,0.0
Paul Jennings,hasSex,Male,1. has_Name,"has_Name(Paul Jennings, ""Paul Jennings"")",47,50,0.5909090909090909,0.0,14,23,0.49722222222222223,0.0
Paul Jennings,hasSex,Male,2. has_Surname,"has_Surname(Paul Jennings, ""Jennings"")",50,53,0.6507936507936508,0.0,14,21,0.4985380116959064,0.0
Paul Jennings,hasSex,Male,3. has_First_Name,"has_First_Name(Paul Jennings, ""Paul"").",35,45,0.5588235294117647,0.0,14,19,0.4985380116959064,0.0
Paul Jennings,hasSex,Male,Interagent Relationship Record Module,,14,9,0.41591591591591587,0.0,0,0,0.0,0.0
