Truth Predicate,Truth Object,Generated Predicate,Generated Object,Predicate Fuzzy Ratio,Predicate Jaro-Winkler,Object Fuzzy Ratio,Object Jaro-Winkler,Predicate Cosine Similarity,Object Cosine Similarity
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,has_name,name,32,0.537878787878788,20,0.47222222222222215,0.0,0.0
instance of,person,has_name,henry ossian flipper,32,0.537878787878788,31,0.6277777777777779,0.0,0.0
instance of,person,ossian,"flipper, 'henry ossian flipper')",35,0.51010101010101,26,0.6736111111111112,0.0,0.0
instance of,person,has_surname,surname,27,0.49242424242424243,31,0.5396825396825397,0.0,0.0
instance of,person,has_surname,flipper,27,0.49242424242424243,46,0.0,0.0,0.0
instance of,person,ossian,"flipper, 'flipper')",35,0.51010101010101,24,0.5526315789473685,0.0,0.0
instance of,person,has_first_name,first_name,40,0.5692640692640693,38,0.6,0.0,0.0
instance of,person,has_first_name,henry,40,0.5692640692640693,36,0.5777777777777778,0.0,0.0
instance of,person,ossian,"flipper, 'henry')",35,0.51010101010101,35,0.6339869281045751,0.0,0.0
instance of,person,relationship record,module:,33,0.5494417862838915,15,0.0,0.0,0.0
instance of,person,has_interagent_relationship_type,relationship_type,33,0.5340909090909091,26,0.5758169934640524,0.0,0.0
instance of,person,has_interagent_relationship_type,subordinate,33,0.5340909090909091,35,0.5934343434343434,0.0,0.0
instance of,person,ossian,"flipper, 'subordinate')",35,0.51010101010101,41,0.6835748792270531,0.0,0.0
instance of,person,is_relationship_to,agent,34,0.5798460798460798,36,0.5777777777777778,0.0,0.0
instance of,person,is_relationship_to,nicholas m. nolan,34,0.5798460798460798,26,0.4477124183006536,0.0,0.0
instance of,person,ossian,"flipper, 'nicholas m. nolan')",35,0.51010101010101,34,0.6019157088122605,0.0,0.0
instance of,person,role record,module:,27,0.49242424242424243,15,0.0,0.0,0.0
instance of,person,has_participant_role,participant_role_type,32,0.5668831168831169,22,0.5357142857142857,0.0,0.0
instance of,person,has_participant_role,officer,32,0.5668831168831169,31,0.0,0.0,0.0
instance of,person,ossian,"flipper, 'officer')",35,0.51010101010101,32,0.6257309941520468,0.0,0.0
instance of,person,role_provided_by,event,15,0.4356060606060606,36,0.5777777777777778,0.0,0.0
instance of,person,role_provided_by,military service,15,0.4356060606060606,18,0.4861111111111111,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,has_sex,sex_type,22,0.45598845598845594,29,0.3611111111111111,0.0,0.0
instance of,person,has_sex,male,22,0.45598845598845594,20,0.47222222222222215,0.0,0.0
instance of,person,ossian,"flipper, 'male')",35,0.51010101010101,27,0.5625,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,has_occupation,occupation,24,0.38311688311688313,38,0.48888888888888893,0.0,0.0
instance of,person,has_occupation,military officer,24,0.38311688311688313,18,0.4861111111111111,0.0,0.0
instance of,person,has_occupation,engineer,24,0.38311688311688313,29,0.5277777777777778,0.0,0.0
instance of,person,ossian,"flipper, 'military officer'), has_occupation(henry ossian flipper, 'engineer')",35,0.51010101010101,14,0.6367521367521367,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,has_birthdate,date_of_birth,33,0.5463869463869464,21,0.49572649572649574,0.0,0.0
instance of,person,has_birthdate,no information,33,0.5463869463869464,30,0.4603174603174603,0.0,0.0
instance of,person,ossian,"flipper, 'no information')",35,0.51010101010101,31,0.6085470085470086,0.0,0.0
instance of,person,has_deathdate,date_of_death,33,0.39044289044289043,21,0.49572649572649574,0.0,0.0
instance of,person,has_deathdate,1940,33,0.39044289044289043,0,0.0,0.0,0.0
instance of,person,ossian,"flipper, '1940')",35,0.51010101010101,27,0.5625,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,has_race_or_color,race_or_color,36,0.5162210338680927,32,0.46581196581196577,0.0,0.0
instance of,person,has_race_or_color,african american,36,0.5162210338680927,27,0.4861111111111111,0.0,0.0
instance of,person,ossian,"flipper, 'african american')",35,0.51010101010101,24,0.6031746031746031,0.0,0.0
instance of,person,status record,module:,42,0.6773226773226773,15,0.0,0.0,0.0
instance of,person,has_person_status,military officer,29,0.449554367201426,18,0.4861111111111111,0.0,0.0
instance of,person,has_person_status,engineer,29,0.449554367201426,29,0.5277777777777778,0.0,0.0
