Truth Predicate,Truth Object,Generated Predicate,Generated Object,Predicate Fuzzy Ratio,Predicate Jaro-Winkler,Object Fuzzy Ratio,Object Jaro-Winkler,Predicate Cosine Similarity,Object Cosine Similarity
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,has_name,name,32,0.537878787878788,20,0.47222222222222215,0.0,0.0
instance of,person,has_name,robert blake,32,0.537878787878788,22,0.47222222222222215,0.0,0.0
instance of,person,has_surname,surname,27,0.49242424242424243,31,0.5396825396825397,0.0,0.0
instance of,person,has_surname,blake,27,0.49242424242424243,18,0.0,0.0,0.0
instance of,person,has_first_name,first_name,40,0.5692640692640693,38,0.6,0.0,0.0
instance of,person,has_first_name,robert,40,0.5692640692640693,33,0.38888888888888884,0.0,0.0
instance of,person,has_alternate_name,alternate_name,34,0.5107744107744108,30,0.5714285714285715,0.0,0.0
instance of,person,has_alternate_name,michael james gubitosi,34,0.5107744107744108,21,0.47474747474747475,0.0,0.0
instance of,person,james,"gubitosi"").",25,0.5131313131313131,12,0.3383838383838384,0.0,0.0
instance of,person,relationship record,module:,33,0.5494417862838915,15,0.0,0.0,0.0
instance of,person,has_interagent_relationship_type_to,relationship_type,30,0.5269480519480519,26,0.5758169934640524,0.0,0.0
instance of,person,has_interagent_relationship_type_to,spouse,30,0.5269480519480519,33,0.5555555555555555,0.0,0.0
instance of,person,has_interagent_relationship_type_to,fiancé,30,0.5269480519480519,17,0.4444444444444444,0.0,0.0
instance of,person,is_relationship_to,agent,34,0.5798460798460798,36,0.5777777777777778,0.0,0.0
instance of,person,is_relationship_to,sondra kerr,34,0.5798460798460798,35,0.51010101010101,0.0,0.0
instance of,person,is_relationship_to,bonny lee bakley,34,0.5798460798460798,18,0.45138888888888884,0.0,0.0
instance of,person,is_relationship_to,pamela hudak,34,0.5798460798460798,22,0.5,0.0,0.0
instance of,person,lee,"bakley""), is_relationship_to(robert blake, ""pamela hudak"").",14,0.0,12,0.5894538606403014,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,has_sex,sex_type,22,0.45598845598845594,29,0.3611111111111111,0.0,0.0
instance of,person,has_sex,male,22,0.45598845598845594,20,0.47222222222222215,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,has_occupation,occupation,24,0.38311688311688313,38,0.48888888888888893,0.0,0.0
instance of,person,has_occupation,actor,24,0.38311688311688313,18,0.41111111111111115,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,has_age,age,33,0.45598845598845594,22,0.5,0.0,0.0
instance of,person,has_age,89,33,0.45598845598845594,0,0.0,0.0,0.0
instance of,person,has_birthdate,date_of_birth,33,0.5463869463869464,21,0.49572649572649574,0.0,0.0
instance of,person,has_birthdate,september 18,33,0.5463869463869464,33,0.47222222222222215,0.0,0.0
instance of,person,has_birthdate,1933,33,0.5463869463869464,0,0.0,0.0,0.0
instance of,person,has_deathdate,date_of_death,33,0.39044289044289043,21,0.49572649572649574,0.0,0.0
instance of,person,has_deathdate,march 9,33,0.39044289044289043,15,0.4365079365079365,0.0,0.0
instance of,person,has_deathdate,2023,33,0.39044289044289043,0,0.0,0.0,0.0
instance of,person,status record,module:,42,0.6773226773226773,15,0.0,0.0,0.0
instance of,person,has_person_status,arrested,29,0.449554367201426,29,0.5138888888888888,0.0,0.0
instance of,person,has_person_status,acquitted,29,0.449554367201426,13,0.0,0.0,0.0
instance of,person,has_person_status,found liable,29,0.449554367201426,22,0.5,0.0,0.0
instance of,person,has_person_status,bankrupt,29,0.449554367201426,14,0.3611111111111111,0.0,0.0
instance of,person,has_status_generating_event,event,26,0.4799102132435466,36,0.5777777777777778,0.0,0.0
instance of,person,has_status_generating_event,murder of bonny lee bakley,26,0.4799102132435466,25,0.5235042735042735,0.0,0.0
instance of,person,has_status_generating_event,acquittal from murder charges,26,0.4799102132435466,17,0.46743295019157083,0.0,0.0
instance of,person,has_status_generating_event,civil suit for wrongful death,26,0.4799102132435466,17,0.518199233716475,0.0,0.0
instance of,person,has_status_generating_event,ordered to pay a hefty amount,26,0.4799102132435466,23,0.4348659003831417,0.0,0.0
instance of,person,of bonny lee,"bakley""), has_status_generating_event(acquitted, ""acquittal from murder charges""), has_status_generating_event(found liable, ""civil suit for wrongful death""), has_status_generating_event(bankrupt, ""ordered to pay a hefty amount"").",26,0.5570707070707072,4,0.4850241545893719,0.26055567105626243,0.0
