Truth Predicate,Truth Object,Generated Predicate,Generated Object,Predicate Fuzzy Ratio,Predicate Jaro-Winkler,Object Fuzzy Ratio,Object Jaro-Winkler,Predicate Cosine Similarity,Object Cosine Similarity
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,has_name,name,32,0.537878787878788,20,0.47222222222222215,0.0,0.0
instance of,person,has_name,lennox claudius lewis,32,0.537878787878788,15,0.43650793650793646,0.0,0.0
instance of,person,claudius,"lewis, ""lennox claudius lewis"")",21,0.4053030303030303,16,0.5152329749103942,0.0,0.0
instance of,person,has_surname,surname,27,0.49242424242424243,31,0.5396825396825397,0.0,0.0
instance of,person,has_surname,lewis,27,0.49242424242424243,36,0.5777777777777778,0.0,0.0
instance of,person,claudius,"lewis, ""lewis"")",21,0.4053030303030303,19,0.48888888888888893,0.0,0.0
instance of,person,has_first_name,first_name,40,0.5692640692640693,38,0.6,0.0,0.0
instance of,person,has_first_name,lennox,40,0.5692640692640693,33,0.5555555555555555,0.0,0.0
instance of,person,claudius,"lewis, ""lennox"").",21,0.4053030303030303,26,0.5588235294117647,0.0,0.0
instance of,person,role record,module:,27,0.49242424242424243,15,0.0,0.0,0.0
instance of,person,has_participant_role,participant_role_type,32,0.5668831168831169,22,0.5357142857142857,0.0,0.0
instance of,person,has_participant_role,boxing events participant,32,0.5668831168831169,19,0.44222222222222224,0.0,0.0
instance of,person,claudius,"lewis, ""boxing events participant"").",21,0.4053030303030303,19,0.5925925925925926,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,has_sex,sex_type,22,0.45598845598845594,29,0.3611111111111111,0.0,0.0
instance of,person,has_sex,male,22,0.45598845598845594,20,0.47222222222222215,0.0,0.0
instance of,person,claudius,"lewis, ""male"").",21,0.4053030303030303,19,0.48888888888888893,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,has_occupation,occupation,24,0.38311688311688313,38,0.48888888888888893,0.0,0.0
instance of,person,has_occupation,professional boxer,24,0.38311688311688313,42,0.6666666666666666,0.0,0.0
instance of,person,has_occupation,boxing commentator,24,0.38311688311688313,17,0.48148148148148145,0.0,0.0
instance of,person,has_occupation,philanthropist,24,0.38311688311688313,30,0.5674603174603174,0.0,0.0
instance of,person,claudius,"lewis, ""professional boxer, boxing commentator, philanthropist"").",21,0.4053030303030303,14,0.5863247863247864,0.0,0.0
instance of,person,record,module:,24,0.41919191919191917,15,0.0,0.0,0.0
instance of,person,has_age,age,33,0.45598845598845594,22,0.5,0.0,0.0
instance of,person,has_age,56,33,0.45598845598845594,0,0.0,0.0,0.0
instance of,person,claudius,"lewis, 56)",21,0.4053030303030303,25,0.5111111111111111,0.0,0.0
instance of,person,has_birthdate,date_of_birth,33,0.5463869463869464,21,0.49572649572649574,0.0,0.0
instance of,person,has_birthdate,september 2,33,0.5463869463869464,35,0.47979797979797983,0.0,0.0
instance of,person,has_birthdate,1965,33,0.5463869463869464,0,0.0,0.0,0.0
instance of,person,claudius,"lewis, ""september 2, 1965"").",21,0.4053030303030303,18,0.4246031746031746,0.0,0.0
instance of,person,status record,module:,42,0.6773226773226773,15,0.0,0.0,0.0
instance of,person,has_person_status,three-time world heavyweight champion,29,0.449554367201426,19,0.41591591591591587,0.0,0.0
instance of,person,has_person_status,two-time lineal champion,29,0.449554367201426,20,0.4305555555555555,0.0,0.0
instance of,person,has_person_status,undisputed championship holder,29,0.449554367201426,22,0.5333333333333333,0.0,0.0
instance of,person,has_person_status,olympic gold medallist,29,0.449554367201426,21,0.30808080808080807,0.0,0.0
instance of,person,has_person_status,boxing analyst for hbo,29,0.449554367201426,14,0.4343434343434343,0.0,0.0
instance of,person,has_person_status,philanthropist,29,0.449554367201426,30,0.5674603174603174,0.0,0.0
instance of,person,claudius,"lewis, ""three-time world heavyweight champion, two-time lineal champion, undisputed championship holder, olympic gold medallist, boxing analyst for hbo, philanthropist"").",21,0.4053030303030303,7,0.5673202614379086,0.0,0.0
instance of,person,has_status_generating_event,event,26,0.4799102132435466,36,0.5777777777777778,0.0,0.0
instance of,person,has_status_generating_event,boxing matches,26,0.4799102132435466,20,0.4920634920634921,0.0,0.0
instance of,person,has_status_generating_event,boxing matches,26,0.4799102132435466,20,0.4920634920634921,0.0,0.0
instance of,person,has_status_generating_event,boxing matches,26,0.4799102132435466,20,0.4920634920634921,0.0,0.0
instance of,person,has_status_generating_event,1988 olympics,26,0.4799102132435466,21,0.41452991452991456,0.0,0.0
